auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price1;price2;price3;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;00182;01/045/06;"2010-10-19 00:23:47";"2010-11-29 13:38:08";;;"Ваза «Пирушка»";;"Фарфор, полихромная роспись в резервах, золочение, Западная Европа, с. XIX в., высота 24 см (потертости)";7800;;;farfor_Piryshka_01_045_06_1.jpg;farfor_Piryshka_01_045_06_2.jpg;farfor_Piryshka_01_045_06_3.jpg;farfor_Piryshka_01_045_06_4.jpg;farfor_Piryshka_01_045_06_5.jpg;;;;;;;;;
;00182;01/045/06;"2010-12-20 12:49:00";"2010-09-30 13:00:00";;;"Ваза «Пирушка»";;"Фарфор, полихромная роспись в резервах, золочение, Западная Европа, с. XIX в., высота 24 см (потертости)";0;;;farfor_Piryshka_01_045_06_5.jpg;farfor_Piryshka_01_045_06_4.jpg;farfor_Piryshka_01_045_06_3.jpg;farfor_Piryshka_01_045_06_2.jpg;farfor_Piryshka_01_045_06_1.jpg;;;;;;;;;
;1002689;05/741/01;"2012-10-13 13:47:05";"2014-10-13 13:42:00";;;"Ваза декоративная «Корабль с тремя фигурками путти»";;"Фарфор, роспись, золочение, Германия, конец XIX в., 37х38х19 см (утрачено одно крыло, сколы)";0;;;6361192.jpg;6352709.jpg;5201125.jpg;6524362.jpg;4045963.jpg;6856562.jpg;;;;;;;;
;1002132;05/654/03;"2012-05-23 12:06:12";"2012-08-06 13:01:22";;;"Ваза для фруктов";;"Фаянс, деколь «Лебеди», фабрика Кузнецовых, конец XIX в. Диаметр 25,5 см, высота 12,5 см";14400;;;1890676.jpg;8880214.jpg;5904341.jpg;3558547.jpg;;;;;;;;;;
02;1000420;02/206/06;"2011-02-02 07:02:08";"2012-11-19 10:55:23";4+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;14+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;"Вазы парные в стиле рококо.";;"Фарфор, голубое крытье, роспись под-надглазурная, золочение, Западная Европа, к. XIX - ХХ вв., высота 47 см.";60000;;;02_206_06_1.jpg;02_206_06_2.jpg;02_206_06_3.jpg;02_206_06_4.jpg;02_206_06_5.jpg;02_206_06_6.jpg;;;;;;;;
02;1000420;02/206/06;"2012-12-24 11:33:18";"2012-02-02 12:47:00";4+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;14+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;"Вазы парные в стиле рококо.";;"Фарфор, голубое крытье, роспись под-надглазурная, золочение, Западная Европа, к. XIX - ХХ вв., высота 47 см (одна ваза без крышки)";0;;;02_206_06_5.jpg;02_206_06_4.jpg;02_206_06_3.jpg;02_206_06_2.jpg;02_206_06_1.jpg;02_206_06_6.jpg;;;;;;;;
05;1001459;05/405/09;"2011-08-25 11:18:08";"2020-08-25 11:16:00";;;"Два панно «Влюбленные» ";;"Керамика, роспись, глазурь, Иран, н. XIX в., 22х14 см (в дубовых рамках английской работы)";0;;;3770613.jpg;4268727.jpg;2028686.jpg;5238267.jpg;;;;;;;;;;
05;1001461;05/398/01;"2011-08-25 12:11:40";"2020-08-25 12:08:00";;;"Две чайные пары";;"Фарфор, роспись, золочение, Россия, завод Гарднера, сер. XIX в., марка красная формы 1840-1870 гг.: «Фабрика Гарднеръ в Москве», на всех предметах зеленым: «23», на 1-й чашке - 3 синих точки, на 2-й - 1 синяя точка, на 1-ом блюдце - 1 синяя точка, на 2-ом - синяя точка и черточка (скол на борту одного из блюдец)";0;;;5478534.jpg;2797205.jpg;8000191.jpg;9247600.jpg;2271856.jpg;4411332.jpg;;;;;;;;
;00148;01/024/03;"2011-04-20 14:49:22";"2020-04-19 20:34:00";;;"Декоративное кашпо «Глухарь»";;"Фарфор, роспись, автор модели Фридрих Горник (1877-1943) Вена, Wiener Kunstkeramische Werkstatte Busch & L?descher (1909-1940), марка в тесте - муха и буквы W.K.W., длина 26 см, высота 26.5 см";0;;;farfor_kashpo_glyharj_01_024_03_1.jpg;farfor_kashpo_glyharj_01_024_03_2.jpg;farfor_kashpo_glyharj_01_024_03_3.jpg;farfor_kashpo_glyharj_01_024_03_4.jpg;farfor_kashpo_glyharj_01_024_03_5.jpg;farfor_kashpo_glyharj_01_024_03_6.jpg;;;;;;;;
;00148;01/024/03;"2010-10-19 00:38:51";"2011-04-20 00:38:51";;;"Декоративное кашпо «Глухарь»";;"Фарфор, роспись, автор модели Фридрих Горник (1877-1943) Вена, Wiener Kunstkeramische Werkstatte Busch & L?descher (1909-1940), марка в тесте - муха и буквы W.K.W., длина 26 см, высота 26.5 см";0;;;farfor_kashpo_glyharj_01_024_03_1.jpg;farfor_kashpo_glyharj_01_024_03_2.jpg;farfor_kashpo_glyharj_01_024_03_3.jpg;farfor_kashpo_glyharj_01_024_03_4.jpg;farfor_kashpo_glyharj_01_024_03_5.jpg;farfor_kashpo_glyharj_01_024_03_6.jpg;;;;;;;;
;00141;01/004/12;"2010-10-17 23:36:35";"2011-04-18 23:36:35";;;"Десертная тарелочка «Галантная сцена»";;"Фарфор, роспись, золочение, деколь, Вена, Австрия, марка синяя подглазурная в виде щита, н. ХХ в., диаметр 15 см";0;;;farfor_bludce_01_004_12_1.jpg;farfor_bludce_01_004_12_2.jpg;farfor_bludce_01_004_12_3.jpg;;;;;;;;;;;
;00176;01/057/16;"2010-10-19 00:23:47";"2011-04-20 00:23:47";;;"Композиция «Беседа»";;"Фарфор, лепка, рельеф, роспись полихромная, надглазурная, Фолькштедт, Германия, к. XIX в., высота 26.5 см, длина основания 26 см";0;;;farfor_beseda_01_057_16_1.jpg;farfor_beseda_01_057_16_2.jpg;farfor_beseda_01_057_16_3.jpg;farfor_beseda_01_057_16_4.jpg;farfor_beseda_01_057_16_5.jpg;farfor_beseda_01_057_16_6.jpg;farfor_beseda_01_057_16_7.jpg;farfor_beseda_01_057_16_8.jpg;farfor_beseda_01_057_16_9.jpg;;;;;
;00152;01/007/10;"2011-04-19 11:25:31";"2020-04-18 17:11:00";;;"Кофейная чашка с блюдцем";;"Фарфор, рельеф, деколь, золочение, н. ХХ в., высота ч. 5 см, диаметр бл. 11 см (незначительные сколы по краю)";0;;;farfor_kof.chashka_s_bludcem_01_007_10_1.jpg;farfor_kof.chashka_s_bludcem_01_007_10_2.jpg;farfor_kof.chashka_s_bludcem_01_007_10_3.jpg;farfor_kof.chashka_s_bludcem_01_007_10_4.jpg;farfor_kof.chashka_s_bludcem_01_007_10_5.jpg;farfor_kof.chashka_s_bludcem_01_007_10_6.jpg;;;;;;;;
;00152;01/007/10;"2010-10-17 23:47:44";"2011-04-18 23:47:44";;;"Кофейная чашка с блюдцем";;"Фарфор, рельеф, деколь, золочение, н. ХХ в., высота ч. 5 см, диаметр бл. 11 см (незначительные сколы по краю)";0;;;farfor_kof.chashka_s_bludcem_01_007_10_1.jpg;farfor_kof.chashka_s_bludcem_01_007_10_2.jpg;farfor_kof.chashka_s_bludcem_01_007_10_3.jpg;farfor_kof.chashka_s_bludcem_01_007_10_4.jpg;farfor_kof.chashka_s_bludcem_01_007_10_5.jpg;farfor_kof.chashka_s_bludcem_01_007_10_6.jpg;;;;;;;;
05;1001450;05/402/01;"2011-08-16 16:07:12";"2012-02-13 09:59:30";;;"Лампа-ваза «Галантные сцены»";;"Фарфор, лепка, двусторонняя роспись, основание - бронза, Западная Европа, к. XIX в. , высота 47 см";24000;;;2354757.jpg;8403130.jpg;6134074.jpg;8873137.jpg;8960868.jpg;;;;;;;;;
;00153;01/007/11;"2011-04-19 11:25:31";"2012-08-06 12:59:03";;;"Масленка «Грибы»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н.ХХ в., высота 10.5 см, диаметр 12.5 см";1500;;;farfor_maslenka_gribi_01_007_11_1.jpg;farfor_maslenka_gribi_01_007_11_2.jpg;farfor_maslenka_gribi_01_007_11_3.jpg;;;;;;;;;;;
;00153;01/007/11;"2010-10-17 23:47:44";"2011-04-18 23:47:44";;;"Масленка «Грибы»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н.ХХ в., высота 10.5 см, диаметр 12.5 см";0;;;farfor_maslenka_gribi_01_007_11_1.jpg;farfor_maslenka_gribi_01_007_11_2.jpg;farfor_maslenka_gribi_01_007_11_3.jpg;;;;;;;;;;;
;00155;01/007/13;"2011-04-19 11:25:31";"2012-04-18 17:11:00";;;"Масленка «Овощи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 10.5 см, диаметр 12.5 см";0;;;farfor_maslenka_ovoshchi_01_007_13_1.jpg;farfor_maslenka_ovoshchi_01_007_13_2.jpg;farfor_maslenka_ovoshchi_01_007_13_3.jpg;;;;;;;;;;;
;00155;01/007/13;"2010-10-17 23:47:44";"2011-04-18 23:47:44";;;"Масленка «Овощи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 10.5 см, диаметр 12.5 см";0;;;farfor_maslenka_ovoshchi_01_007_13_1.jpg;farfor_maslenka_ovoshchi_01_007_13_2.jpg;farfor_maslenka_ovoshchi_01_007_13_3.jpg;;;;;;;;;;;
;00155;01/007/13;"2012-04-25 17:53:00";"2012-08-06 12:59:52";;;"Масленка «Овощи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 10.5 см, диаметр 12.5 см";1500;;;farfor_maslenka_ovoshchi_01_007_13_2.jpg;farfor_maslenka_ovoshchi_01_007_13_1.jpg;farfor_maslenka_ovoshchi_01_007_13_3.jpg;;;;;;;;;;;
;00155;01/007/13;"2012-04-18 17:44:51";"2012-04-25 17:44:51";;;"Масленка «Овощи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 10.5 см, диаметр 12.5 см";0;;;farfor_maslenka_ovoshchi_01_007_13_2.jpg;farfor_maslenka_ovoshchi_01_007_13_1.jpg;farfor_maslenka_ovoshchi_01_007_13_3.jpg;;;;;;;;;;;
;00154;01/007/12;"2011-04-19 11:25:31";"2012-08-06 12:59:32";;;"Масленка «Орехи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н.ХХ в., высота 10.5 см, диаметр 12.5 см";1500;;;farfor_maslenka_orehi_01_007_12_1.jpg;farfor_maslenka_orehi_01_007_12_2.jpg;farfor_maslenka_orehi_01_007_12_3.jpg;;;;;;;;;;;
;00154;01/007/12;"2010-10-17 23:47:44";"2011-04-18 23:47:44";;;"Масленка «Орехи»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н.ХХ в., высота 10.5 см, диаметр 12.5 см";0;;;farfor_maslenka_orehi_01_007_12_1.jpg;farfor_maslenka_orehi_01_007_12_2.jpg;farfor_maslenka_orehi_01_007_12_3.jpg;;;;;;;;;;;
;00156;01/007/14;"2011-04-19 11:25:31";"2012-08-06 13:00:04";;;"Масленка «Фрукты»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 8.5 см, диаметр 10.5 см (технологические трещины по дну)";1200;;;farfor_maslenka_frykti_01_007_14_1.jpg;farfor_maslenka_frykti_01_007_14_2.jpg;farfor_maslenka_frykti_01_007_14_3.jpg;;;;;;;;;;;
;00156;01/007/14;"2010-10-18 00:19:51";"2011-04-19 00:19:51";;;"Масленка «Фрукты»";;"Фаянс, рельеф, роспись полихромная, Россия(?), н. ХХ в., высота 8.5 см, диаметр 10.5 см (технологические трещины по дну)";0;;;farfor_maslenka_frykti_01_007_14_3.jpg;farfor_maslenka_frykti_01_007_14_2.jpg;farfor_maslenka_frykti_01_007_14_1.jpg;;;;;;;;;;;
02;1002717;02/188/01;"2013-01-14 14:46:20";"2015-01-14 14:42:00";;;"Менажница «Цветы яблони»";;"Фаянс, зеленое крытье, роспись, Фабрика Гарднера, Россия, марка красная «Фабрик . Гарднеръ в Москве», к. XIX - н. ХХ вв., 13х33.5х33.5 см ";0;;;3825425.jpg;2010878.jpg;4350010.jpg;5404460.jpg;5010795.jpg;;;;;;;;;
02;1002718;02/214/01;"2013-01-14 14:52:37";"2015-01-14 14:48:00";;;"Менажница «Цветы»";;"Фарфор, роспись, золочение, Силезия, Тифенфурт, марка под орлом ТРМ (Tiefenfurt Porzellan Manufaktur), к. XIX в., размер 34х22х10 см.";0;;;9271045.jpg;7070817.jpg;6297346.jpg;2464439.jpg;4904110.jpg;3787485.jpg;;;;;;;;
;1002167;05/703/04;"2012-08-21 15:57:34";"2014-08-21 15:53:00";;;"Миниатюрный портрет &quot;Дама в шляпе&quot;";;"Фарфор, крытье, деколь. Западная Европа. Конец XIX- начало ХХ века.  Размеры 5,1х4,1 см";0;;;1602146.jpg;7270383.jpg;;;;;;;;;;;;
01;00188;01/143/07;"2010-10-19 00:35:46";"2011-04-20 00:35:46";;;"Набор кофейных чашек в подстаканниках";;"Фарфор, голубое крытье, роспись золотом, Worcester, Англия, подстаканники: металл, серебрение, Англия, 1-я пол. ХХ в.,  высота ч. 5.2 см, диаметр бл. 10.5 см. Коробка: ледерин, шелк, бархат, размер 38х26 см (нет одной чашки)";0;;;farfor_nabor_01_143_07_1.jpg;farfor_nabor_01_143_07_2.jpg;farfor_nabor_01_143_07_3.jpg;farfor_nabor_01_143_07_4.jpg;farfor_nabor_01_143_07_5.jpg;farfor_nabor_01_143_07_6.jpg;farfor_nabor_01_143_07_7.jpg;;;;;;;
;00184;01/049/03;"2010-10-19 00:23:47";"2011-04-20 00:23:47";;;"Настенная декоративная тарелка «Рыба»";;"Обливная керамика, н. ХХ в., диаметр 34 см (сколы)";0;;;farfor_tarelka_Riba_01_049_03_1.jpg;farfor_tarelka_Riba_01_049_03_2.jpg;farfor_tarelka_Riba_01_049_03_3.jpg;;;;;;;;;;;
02;1000430;02/208/07;"2011-02-02 16:05:51";"2012-03-11 08:31:58";4+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;14+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;"Настенное декоративное блюдо «Розы» .";;"Фарфор, роспись, золочение, Франция, Лимож, н. ХХ в., подпись «Pierre», марка «Limoges, France», диаметр 34 см.";25000;;;02_208_07_1.jpg;02_208_07_2.jpg;02_208_07_3.jpg;02_208_07_4.jpg;;;;;;;;;;
02;1000429;02/208/05;"2011-02-02 16:05:51";"2020-02-02 21:51:00";4+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;14+%E4%E5%EA%E0%E1%F0%FF+2010+%E3.;"Настенное декоративное блюдо «Рыба, цветы и фрукты» .";;"Фарфор, роспись, золочение, Франция, Лимож, н. ХХ в., подпись «Pierre», марка «Limoges, France», диаметр 34 см.";0;;;02_208_05_1.jpg;02_208_05_2.jpg;02_208_05_3.jpg;02_208_05_4.jpg;;;;;;;;;;
;1001779;05/516/01;"2011-12-15 12:49:37";"2020-12-15 12:45:00";;;"Парные декоративные вазы «Итальянки»";;"Фарфор, лепка, роспись в резервах, роспись золотом, без марки, Западная Европа, 2-я пол. XIX в., высота 46,5 см (старая реставрация, утраты)
";0;;;8562329.jpg;1078021.jpg;3302930.jpg;9326481.jpg;3638160.jpg;2370995.jpg;;;;;;;;
;00170;01/030/02;"2011-05-10 09:03:21";"2020-05-09 14:48:00";;;"Парные декоративные тарелки «Сеттеры»";;"Фарфор, полихромная роспись, золочение, Лимож, Франция, н. ХХ в., диаметр 26 см";0;;;farfor_tarelki_Setteri_01_030_02_1.jpg;farfor_tarelki_Setteri_01_030_02_2.jpg;farfor_tarelki_Setteri_01_030_02_3.jpg;farfor_tarelki_Setteri_01_030_02_4.jpg;farfor_tarelki_Setteri_01_030_02_5.jpg;farfor_tarelki_Setteri_01_030_02_6.jpg;;;;;;;;
;00170;01/030/02;"2010-11-07 22:48:49";"2011-05-09 23:48:49";;;"Парные декоративные тарелки «Сеттеры»";;"Фарфор, полихромная роспись, золочение, Лимож, Франция, н. ХХ в., диаметр 26 см";0;;;farfor_tarelki_Setteri_01_030_02_5.jpg;farfor_tarelki_Setteri_01_030_02_3.jpg;farfor_tarelki_Setteri_01_030_02_4.jpg;farfor_tarelki_Setteri_01_030_02_2.jpg;farfor_tarelki_Setteri_01_030_02_6.jpg;farfor_tarelki_Setteri_01_030_02_1.jpg;;;;;;;;
;00170;01/030/02;"2010-10-18 00:19:51";"2010-10-25 00:19:51";;;"Парные декоративные тарелки «Сеттеры»";;"Фарфор, полихромная роспись, золочение, Лимож, Франция, н. ХХ в., диаметр 26 см";0;;;farfor_tarelki_Setteri_01_030_02_1.jpg;farfor_tarelki_Setteri_01_030_02_2.jpg;farfor_tarelki_Setteri_01_030_02_3.jpg;farfor_tarelki_Setteri_01_030_02_4.jpg;farfor_tarelki_Setteri_01_030_02_5.jpg;farfor_tarelki_Setteri_01_030_02_6.jpg;;;;;;;;
;1002151;05/679/01;"2012-07-11 14:29:56";"2013-04-07 12:24:39";;;"Парные нaстенные панно «Лось» и «Косули»";;"Керамика, роспись, Германия, к. XIX - н. ХХ вв., на обороте: «Handmalerei» (немецкая ручная роспись), 40х27,5 см";25000;;;4963822.jpg;4419522.jpg;7210626.jpg;2902107.jpg;4611757.jpg;;;;;;;;;
;1002137;05/665/12;"2012-06-01 16:45:58";"2014-06-01 16:42:00";;;"Парные тарелки «Мифологические сюжеты» ";;"Фарфор, деколь с подрисовкой, золочение, орнаментальное золочение, крытьё, кобальт, Австрия, Вена, н. ХХ в. Диаметр 24 см
";0;;;5078549.jpg;7888729.jpg;4842767.jpg;5432419.jpg;1601074.jpg;;;;;;;;;
;00175;01/057/12;"2011-04-19 11:26:44";"2011-04-20 09:11:54";;;"Парные фигуры «Старьёвщица», «Дворник»";;"Лепка, роспись надглазурная, полихромная, Scheibe-Alsbach, Германия, н. ХХ в., высота 13 см и 14 см";14000;;;farfor_dvornik_01_057_012_1.jpg;farfor_dvornik_01_057_012_2.jpg;farfor_dvornik_01_057_012_3.jpg;farfor_dvornik_01_057_012_4.jpg;farfor_dvornik_01_057_012_5.jpg;farfor_dvornik_01_057_012_6.jpg;;;;;;;;
;00175;01/057/12;"2010-10-18 00:19:51";"2011-04-19 00:19:51";;;"Парные фигуры «Старьёвщица», «Дворник»";;"Лепка, роспись надглазурная, полихромная, Scheibe-Alsbach, Германия, н. ХХ в., высота 13 см и 14 см";0;;;farfor_dvornik_01_057_012_1.jpg;farfor_dvornik_01_057_012_2.jpg;farfor_dvornik_01_057_012_3.jpg;farfor_dvornik_01_057_012_4.jpg;farfor_dvornik_01_057_012_5.jpg;farfor_dvornik_01_057_012_6.jpg;;;;;;;;
;1002713;05/794/04;"2012-12-21 16:04:06";"2014-12-21 15:58:00";;;"Пепельница «Встреча» ";;"Бисквит раскрашенный, Западная Европа, начало ХХ в. Размер 11,5х8,5х7,5 см 
";0;;;6846107.jpg;4276630.jpg;3989907.jpg;7609371.jpg;1433882.jpg;8998270.jpg;;;;;;;;
;1002128;05/649/06;"2012-04-11 13:58:29";"2014-04-11 13:56:00";;;"Пепельница «Рак»";;"Фарфор, подглазурная роспись, Дания, Копенгаген, к. XIX - н. ХХ в., диаметр 18 см, высота 5 см";0;;;2721646.jpg;3080186.jpg;5179882.jpg;;;;;;;;;;;
;1002127;05/649/05;"2012-04-11 13:55:58";"2014-04-11 13:54:00";;;"Пласт «Диана»";;"Фарфор, крытьё, монохромная роспись, подпись «H. Gauberon», к. XIX - н. ХХ в., размер 25х18 см ";0;;;7510036.jpg;7950337.jpg;4461365.jpg;;;;;;;;;;;
;00191;01/142/02;"2011-01-20 10:25:53";"2011-02-21 14:51:02";;;"Рамка для фото";;"Фарфор, полихромная роспись, орнаментальное золочение, бронза, литье, чеканка, золочение, Западная Европа, к. XIX в., 16.5х16.5см, диаметр окна 10 см";12000;;;farfor_ramka_01_142_02_1.jpg;farfor_ramka_01_142_02_2.jpg;;;;;;;;;;;;
;00132;01/002/12;"2011-04-22 13:03:02";"2020-04-21 18:48:00";;;"Сервиз тет-а-тет (6 пр.) т-ва Кузнецова";;"Чайник, сахарница, сливочник, полоскательница, две чайные пары; фарфор, крытье, роспись полихромная, надглазурная, золочение, Россия, Товарищество М.Ф. Кузнецова, 1889-1900 гг., марка – синяя надглазурная. Высота чайника 13 см, сливочника 11 см, чашки 5 см, сахарницы 11.5 см, диаметр блюдца 14 см, конфетницы 16 см (старая склейка на ручке чайника)";0;;;farfor_chast_serviza_01_002_12_1.jpg;farfor_chast_serviza_01_002_12_2.jpg;farfor_chast_serviza_01_002_12_3.jpg;farfor_chast_serviza_01_002_12_4.jpg;farfor_chast_serviza_01_002_12_5.jpg;farfor_chast_serviza_01_002_12_6.jpg;farfor_chast_serviza_01_002_12_7.jpg;;;;;;;
;00132;01/002/12;"2010-10-21 11:44:49";"2011-04-22 11:44:49";;;"Сервиз тет-а-тет (6 пр.) т-ва Кузнецова";;"Чайник, сахарница, сливочник, полоскательница, две чайные пары; фарфор, крытье, роспись полихромная, надглазурная, золочение, Россия, Товарищество М.Ф. Кузнецова, 1889-1900 гг., марка – синяя надглазурная. Высота чайника 13 см, сливочника 11 см, чашки 5 см, сахарницы 11.5 см, диаметр блюдца 14 см, конфетницы 16 см (старая склейка на ручке чайника)";0;;;farfor_chast_serviza_01_002_12_5.jpg;farfor_chast_serviza_01_002_12_4.jpg;farfor_chast_serviza_01_002_12_3.jpg;farfor_chast_serviza_01_002_12_2.jpg;farfor_chast_serviza_01_002_12_1.jpg;farfor_chast_serviza_01_002_12_6.jpg;farfor_chast_serviza_01_002_12_7.jpg;;;;;;;
;00178;01/023/01;"2010-10-19 00:23:47";"2011-04-20 00:23:47";;;"Скульптурная композиция «Дети». По модели Огюста Моро (1834 – 1917 гг.)";;"Бисквит, Франция. Подпись в тесте A. Moreau., к. XIX в., высота 42 см (отколот пальчик)";0;;;farfor_Deti_01_023_01_1.jpg;farfor_Deti_01_023_01_2.jpg;farfor_Deti_01_023_01_3.jpg;farfor_Deti_01_023_01_4.jpg;farfor_Deti_01_023_01_5.jpg;farfor_Deti_01_023_01_6.jpg;;;;;;;;
;1002131;05/654/02;"2012-05-23 12:03:47";"2014-05-23 12:02:00";;;Судок;;"Фаянс, синяя роспись, фабрика Кузнецовых в Риге, 1870-1880-е гг. , высота 13,5 см";0;;;8681928.jpg;3616500.jpg;5424761.jpg;4944107.jpg;6176246.jpg;9098138.jpg;;;;;;;;
;1000756;03/297/05;"2011-12-07 14:10:36";"2020-12-06 19:56:00";"2011-03-21 15:00:00";"2011-03-31 15:00:00";"Тарелка «Ромашка»";;"Фарфор, роспись, золочение, Мейсен, Германия, н. ХХ в., диаметр 28 см";0;;;03_297_05_01.jpg;03_297_05_02.jpg;03_297_05_03.jpg;;;;;;;;;;;
;1002166;05/701/02;"2012-08-18 14:28:53";"2014-08-18 14:21:00";;;"Тарелка декоративая &quot;Суд Париса&quot;.";;"Фарфор, кобальт, золочение, деколь.  С картины  Angelica Kauffman. Германия, фабрика Schlaggenwald. Начало ХХ века. Диаметр 24,5 см";0;;;1881993.jpg;5281421.jpg;6231524.jpg;;;;;;;;;;;
