auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
5;1002444;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 274. Серьги. Фирма А.Любавина. Санкт-Петербург. 1908-1917 гг.";;"Золото 56°, серебро, бриллианты 6,10 карата, 2 природных сапфира 9,85 карата. Клейма: 56, «А.Л.» (А.Любавин, Поставщик Императорского двора), &#945;, голова вправо. Вес 10,14 гр.";0;0;5_274_1.jpg;9130532.jpg;7933554.jpg;;;;;;;;;;;
5;1002445;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 275. Кольцо. Франция. 1930-е гг.";;"Платина 950°, сапфир природный (кабошон) 10,50 карата, бриллианты 2,59 карата. Вес 17,6 гр.";0;0;5_275_1.jpg;;;;;;;;;;;;;
5;1002446;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 276. Брошь. Мастер К.Бок. Санкт-Петербург. Конец XIX в.";;"Золото, жемчуг, бриллианты, алмазные розы. Мастер К.Бок - Поставщик Императорского двора. Инвентарный фирменный номер 38192. Вес 7,4 гр. В оригинальной коробке.";0;0;5_276_1.jpg;8490155.jpg;8307603.jpg;;;;;;;;;;;
5;1002447;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 277. Две парные броши «Букеты». Франция. 1880-е гг.";;"Золото 583°, серебро, алмазные розы, природные рубины. Клейма: в ромбовидном щитке «AL» и «W», голова орла, клеймо в виде совы. Высота броши 3,7 см. Общий вес 23,59 гр. В оригинальной коробке.";0;0;5_277_6.jpg;5_277_5.jpg;5_277_4.jpg;5_277_3.jpg;5_277_2.jpg;5_277_1.jpg;;;;;;;;
5;1002448;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 278. Карандаш. Фирма К.Фаберже. Одесса. 1908-1917 гг.";;"Золото 56°. Клейма: 56, «КФ», женская голова в кокошнике вправо с чертой в районе затылка, номер «1940». Длина 8,1 см. Вес 12,84 гр. В оригинальной коробке.";0;0;5_278_6.jpg;5_278_5.jpg;5_278_4.jpg;5_278_3.jpg;5_278_2.jpg;5_278_1.jpg;;;;;;;;
5;1002449;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 279. Брошь «Веточка». Фирма И.Хлебникова. Россия. Москва. 1908-1917 гг.";;"Золото 56°, серебро, бриллианты. Клейма: 56, «И.Х» (И.Хлебников, Поставщик Императорского двора), &#916;, голова вправо. Длина 5 см. Вес 5,6 гр. В оригинальной коробке.";0;0;5_279_6.jpg;5_279_5.jpg;5_279_4.jpg;5_279_3.jpg;5_279_2.jpg;5_279_1.jpg;;;;;;;;
5;1002450;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 280. Брошь-подвеска. Западная Европа. XIX в.";;"Золото, бриллианты 11,22 карата, 50 алмазных роз. Высота подвески 9,1 см. Вес 33,7 гр.";0;0;5_280_1.jpg;3372216.jpg;2364351.jpg;;;;;;;;;;;
5;1002451;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 281. Брошь «Змея на ветке». Западная Европа. XIX в.";;"Золото 750°, 89 природных изумрудов 4,47 карата, жемчуг, рубины, 43 алмазные розы. Вес 36,66 гр.";0;0;5_281_2.jpg;5_281_1.jpg;3855297.jpg;2093445.jpg;;;;;;;;;;
5;1002452;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 282. Кольцо. Россия. Москва. 1908-1917 гг.";;"Золото 56°, серебро, бриллианты 1,07 карата, изумруд прир. 0,65 карата, 4 алмаза. Клейма: 56, «МС» (клеймо мастера), &#916;, голова вправо. Вес 3,8 гр.";0;0;5_282_3.jpg;5_282_2.jpg;5_282_1.jpg;;;;;;;;;;;
5;1002453;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 283. Подвеска. Франция. Конец XIX в.";;"Золото, серебро, бриллианты 18,33 карата, 14 алмазных роз, природный изумруд 1,29 карата. Высота 9 см. Вес 25,93 гр.";0;0;5_283_2.jpg;5_283_1.jpg;;;;;;;;;;;;
5;1002454;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 284. Кольцо. Россия. Москва. 1899-1907 гг.";;"Золото 56°, бриллиант 1,40 карата. Клейма: 56, «ИЛ» (И.Лебедкин, пробирер). Вес 7,2 гр.";0;0;5_284_3.jpg;5_284_2.jpg;5_284_1.jpg;;;;;;;;;;;
5;1002455;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 285. Подвеска «Цветочная ветка»";;"Золото 750°, 46 рубинов 11 карат, 99 бриллиантов 3,08 карата. Высота 9,6 см. Вес 57,63 гр. Современная работа.";0;0;7614858.jpg;;;;;;;;;;;;;
5;1002456;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 286. Брошь Россия. Санкт-Петербург. 1908-1917 гг.";;"Золото 56°, аметист 30,35 карата. Клейма: 56, голова вправо, &#945;. Вес 10,89 гр.";0;0;5_286_1.jpg;6945704.jpg;5821488.jpg;;;;;;;;;;;
5;1002457;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 287. Брошь «Ветка шиповника»";;"Золото 750°, горный хрусталь, розовый кварц, нефрит, бриллианты, рубины. Клейма: 750, «А·J» (именник мастера), знак слона с шифром города. Длина броши 7 см. Вес 27,11 гр. Современная работа.";0;0;5_287_1.jpg;3478711.jpg;3692603.jpg;;;;;;;;;;;
5;1002458;;"2012-10-10 15:04:00";"2013-04-02 00:00:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 288. Часы дамские, эмалевые на шатоне. Фирма Бушерон (Boucheron). Франция. Начало ХХ в.";;"Золото, эмаль, бриллиант, 304 алмазных розы. Длина 7,7 см. Вес 37,65 гр.";0;0;2763944.jpg;9270500.jpg;5763656.jpg;;;;;;;;;;;
