auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;1000760;03/370/02;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Фигурка «Обезьяна с колесной лирой» (из «Оркестра обезьян»);;Фарфор, роспись, золочение, Германия, Мейсен, 2-я половина XIX в. (по модели XVIII в.), марка синие скрещенные мечи, в тесте «149,15», черным от руки «72», высота 14,5 см;0;0;03_370_02_01.jpg;03_370_02_02.jpg;03_370_02_03.jpg;03_370_02_04.jpg;03_370_02_05.jpg;03_370_02_06.jpg;;;;;;;;;
;1000761;03/370/03;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Фигурка «Обезьяна-арфистка» (из «Оркестра обезьян»);;Фарфор, роспись, золочение, Германия, конец XIX в. (по модели XVIII в.), марка, стилизованная под мейсенскую, высота 12,5 см;0;0;03_370_03_01.jpg;03_370_03_02.jpg;03_370_03_03.jpg;03_370_03_04.jpg;03_370_03_05.jpg;;;;;;;;;;
;1000759;03/370/01;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Фигурка «Обезьяна-виолончелист» (из «Оркестра обезьян»);;Фарфор, роспись, Германия, Мейсен, 2-я половина XIX в. (по модели XVIII в.), марка синие скрещенные мечи, в тесте «59,2», высота 12 см;0;0;03_370_01_01.jpg;03_370_01_02.jpg;03_370_01_03.jpg;03_370_01_04.jpg;03_370_01_05.jpg;03_370_01_06.jpg;;;;;;;;;
;1000762;03/370/04;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Фигурка «Обезьяна-скрипач» (из «Оркестра обезьян»);;Фарфор, роспись, золочение, Германия, к.  XIX в. (по модели XVIII в.), марка, стилизованная под мейсенскую, высота 14 см;0;0;03_370_04_01.jpg;03_370_04_02.jpg;03_370_04_03.jpg;03_370_04_04.jpg;03_370_04_05.jpg;03_370_04_06.jpg;;;;;;;;;
;142;01/004/13;20.09.2010 15:00;30.09.2010 15:00;;;10 розеток «Цветы»;;Фарфор, синее крытье, рельеф, «Oskar Schlegelmilch» (1892-1972) Лангевиесен, марка синяя надглазурная Германия, ХХ в.,  диаметр 10.5 см, (потертости синего крытья);0;0;farfor_10rozetok_01_004_13_1.jpg;farfor_10rozetok_01_004_13_2.jpg;farfor_10rozetok_01_004_13_3.jpg;farfor_10rozetok_01_004_13_4.jpg;;;;;;;;;;;
;183;01/048/02;20.09.2010 15:00;30.09.2010 15:00;;;4 розетки «Яблоки»;;Фарфор, деколь, золочение, марка «Comte Harrach St Petersbourg», н. ХХ в., диаметр 10 см;0;0;farfor_rozetki_yabloki_01_048_02_1.jpg;farfor_rozetki_yabloki_01_048_02_2.jpg;farfor_rozetki_yabloki_01_048_02_3.jpg;farfor_rozetki_yabloki_01_048_02_4.jpg;;;;;;;;;;;
;133;01/002/13;20.09.2010 15:00;30.09.2010 15:00;;;Барельеф «Кавалер с дамой»;;Бисквит, роспись полихромная, без марки, под стеклом, в раме, Западная Европа, 1-я пол. ХХ в., 35х25 см;0;0;farfor_kavaler_s_damoi_01_002_13_1.jpg;farfor_kavaler_s_damoi_01_002_13_2.jpg;farfor_kavaler_s_damoi_01_002_13_3.jpg;;;;;;;;;;;;
;127;01/022/01;20.09.2010 15:00;30.09.2010 15:00;;;Блюдо настенное «Розы»;;Фарфор, роспись, золочёный бордюр, подпись А.Brouss…? Лимож, Франция, н. ХХ в. Фабрика Charles Martin & Duches, диаметр  40.5 см;12000;12000;farfor_nastennoe_bludo_01_022_01_1.jpg;farfor_nastennoe_bludo_01_022_01_2.jpg;farfor_nastennoe_bludo_01_022_01_3.jpg;farfor_nastennoe_bludo_01_022_01_4.jpg;;;;;;;;;;;
;124;01/105/07;20.09.2010 15:00;30.09.2010 15:00;;;Бокал «Портрет Императрицы Александры Федоровны»;;Фарфор, золочение, цировка, роспись, завод Бр.Новых (?), 2-я четверть XIX века, марка синяя подглазурная, высота 12.3 см (скол на основании бокала);0;0;farfor_bokal_portret_01_105_07_1.jpg;farfor_bokal_portret_01_105_07_2.jpg;farfor_bokal_portret_01_105_07_3.jpg;farfor_bokal_portret_01_105_07_4.jpg;farfor_bokal_portret_01_105_07_5.jpg;;;;;;;;;;
;130;01/033/04;20.09.2010 15:00;30.09.2010 15:00;;;Ваза в стиле неорококо;;фарфор, бирюзовое крытье, роспись золотом, ИФЗ, период Николая I, марка синяя НI под короной, высота  21 см;7500;7500;farfor_vaza_neorokoko_01_033_04_1.jpg;farfor_vaza_neorokoko_01_033_04_2.jpg;farfor_vaza_neorokoko_01_033_04_3.jpg;farfor_vaza_neorokoko_01_033_04_4.jpg;farfor_vaza_neorokoko_01_033_04_5.jpg;;;;;;;;;;
;123;01/119/01;20.09.2010 15:00;30.09.2010 15:00;;;Ваза с ручкой;;Фарфор, цветная поливная глазурь, кристаллическая полихромная глазурь, ИФЗ, 1890-92 гг. Марка: зеленая подглазурная АIII 90 (под короной), золотом надглазурно 1892. Высота 26 см (реставрация ручки);0;0;farfor_vaza_01_119_01_1.jpg;farfor_vaza_01_119_01_2.jpg;farfor_vaza_01_119_01_3.jpg;farfor_vaza_01_119_01_4.jpg;farfor_vaza_01_119_01_5.jpg;;;;;;;;;;
;146;01/004/17;20.09.2010 15:00;30.09.2010 15:00;;;Два предмета для сервировки;;Фарфор, роспись полихромная, золочение, Мейсен, Германия, марка синяя, подглазурная, в виде перекрещенных шпаг, XVIII в., высота 4 см;0;0;farfor_2predmeta.d.servirovki_01_004_17_1.jpg;farfor_2predmeta.d.servirovki_01_004_17_2.jpg;farfor_2predmeta.d.servirovki_01_004_17_3.jpg;farfor_2predmeta.d.servirovki_01_004_17_4.jpg;;;;;;;;;;;
;174;01/057/02;20.09.2010 15:00;30.09.2010 15:00;;;Декоративное блюдо «Поэзия»;;Фарфор, кобальт, деколь, орнаментальное, рельефное золочение, эмалевые краски, Австрия, Вена, н. ХХ в., диаметр 30 см;5000;5000;3111732.jpg;6899602.jpg;9068315.jpg;;;;;;;;;;;;
;185;01/105/04;20.09.2010 15:00;30.09.2010 15:00;;;Кофейная пара «На привале»;;Фарфор, роспись, золочение, цировка, Западная Европа, 1-я четверть XIX века. Без марки. Высота чашки 6.2 см, диаметр блюдца 12.5 см;10000;10000;farfor_na_privale_01_105_04_1.jpg;farfor_na_privale_01_105_04_2.jpg;farfor_na_privale_01_105_04_3.jpg;farfor_na_privale_01_105_04_4.jpg;farfor_na_privale_01_105_04_5.jpg;farfor_na_privale_01_105_04_6.jpg;farfor_na_privale_01_105_04_7.jpg;farfor_na_privale_01_105_04_8.jpg;farfor_na_privale_01_105_04_9.jpg;;;;;;
;157;01/009/01;20.09.2010 15:00;30.09.2010 15:00;;;Кофейная чашка с блюдцем;;Фарфор, рельеф, золочение, надпись на дне – «Магазин С.А. Асриевъ г. Баку», надпись красная, надглазурная, н. ХХ в., высота ч. 6.5 см, диаметр бл. 11.5 см;0;0;farfor_kof.chashka_s_bludcem_01_009_01_1.jpg;farfor_kof.chashka_s_bludcem_01_009_01_2.jpg;farfor_kof.chashka_s_bludcem_01_009_01_3.jpg;farfor_kof.chashka_s_bludcem_01_009_01_4.jpg;farfor_kof.chashka_s_bludcem_01_009_01_5.jpg;farfor_kof.chashka_s_bludcem_01_009_01_6.jpg;;;;;;;;;
;137;01/004/08;20.09.2010 15:00;30.09.2010 15:00;;;Кружка в виде головы;;Фарфор, роспись, завод Кузнецова, 1870-1889, марка синяя надглазурная, Россия, высота 12.5 см (без крышки);1000;1000;farfor_krygka-golova_01_004_08_1.jpg;farfor_krygka-golova_01_004_08_2.jpg;farfor_krygka-golova_01_004_08_3.jpg;farfor_krygka-golova_01_004_08_4.jpg;farfor_krygka-golova_01_004_08_5.jpg;farfor_krygka-golova_01_004_08_6.jpg;;;;;;;;;
;160;01/041/06;20.09.2010 15:00;30.09.2010 15:00;;;Масленка на подставке «Виноград»;;Фарфор, лепка, роспись, Россия, н. ХХ в., высота 14.5 см, длина 17.2 см;1100;1100;farfor_maslenka_na_vinograde_01_041_06_1.jpg;farfor_maslenka_na_vinograde_01_041_06_2.jpg;farfor_maslenka_na_vinograde_01_041_06_3.jpg;farfor_maslenka_na_vinograde_01_041_06_4.jpg;farfor_maslenka_na_vinograde_01_041_06_5.jpg;farfor_maslenka_na_vinograde_01_041_06_6.jpg;farfor_maslenka_na_vinograde_01_041_06_7.jpg;;;;;;;;
;179;01/099/01;20.09.2010 15:00;30.09.2010 15:00;;;Парные декоративные тарелки «Грозди винограда и персики»;;Фарфор, крытье, рельеф, роспись, подп. Golse, Лион, Франция, 1-я пол. ХХ в., диаметр 31 см;6000;6000;farfor_grozdi_vinograda_01_099_01_1.jpg;farfor_grozdi_vinograda_01_099_01_2.jpg;farfor_grozdi_vinograda_01_099_01_3.jpg;farfor_grozdi_vinograda_01_099_01_4.jpg;farfor_grozdi_vinograda_01_099_01_5.jpg;;;;;;;;;;
;158;01/009/04;20.09.2010 15:00;30.09.2010 15:00;;;Парные декоративные тарелки «Нимфы»;;Фарфор, кобальт, рельефное орнаментальное золочение, полихромная деколь, Австрия, марка зеленая, подглазурная в виде двуглавого орла и буквами M&Z, 1-я пол. ХХ в., диаметр 25 см;16000;16000;farfor_tarelki_Nimfi_01_009_04_1.jpg;farfor_tarelki_Nimfi_01_009_04_2.jpg;farfor_tarelki_Nimfi_01_009_04_3.jpg;farfor_tarelki_Nimfi_01_009_04_4.jpg;farfor_tarelki_Nimfi_01_009_04_5.jpg;farfor_tarelki_Nimfi_01_009_04_6.jpg;;;;;;;;;
;189;01/105/08;20.09.2010 15:00;30.09.2010 15:00;;;Парные скульптуры «Объяснение в любви»;;Фарфор, крытье, роспись, золочение, Англия, к. XIX века, высота 33.7 см и 34 см;0;0;farfor_obyasnenie_01_105_08_1.jpg;farfor_obyasnenie_01_105_08_2.jpg;farfor_obyasnenie_01_105_08_3.jpg;farfor_obyasnenie_01_105_08_4.jpg;farfor_obyasnenie_01_105_08_5.jpg;farfor_obyasnenie_01_105_08_6.jpg;farfor_obyasnenie_01_105_08_7.jpg;farfor_obyasnenie_01_105_08_8.jpg;farfor_obyasnenie_01_105_08_9.jpg;;;;;;
;122;01/002/15;20.09.2010 15:00;30.09.2010 15:00;;;Пласт «Портрет молодой женщины»;;Фарфор, живопись полихромная, надглазурная, марка – буква «G» в тесте,  к. XIX - н. ХХ вв., 16х13.5 см;0;0;farfor_portret_genshchini_01_002_15_1.jpg;farfor_portret_genshchini_01_002_15_2.jpg;farfor_portret_genshchini_01_002_15_3.jpg;farfor_portret_genshchini_01_002_15_4.jpg;;;;;;;;;;;
;190;01/142/01;20.09.2010 15:00;30.09.2010 15:00;;;Пласт фарфоровый «Вакханалия»;;Фарфор, полихромная роспись, Западная Европа, к. XIX в., кожаная рамка, общий размер 21.5х23 см, пласт 12х13 см;7000;7000;farfor_Vakhanaliya_01_142_01_1.jpg;farfor_Vakhanaliya_01_142_01_2.jpg;;;;;;;;;;;;;
;136;01/004/07;20.09.2010 15:00;30.09.2010 15:00;;;Сухарница;;Фарфор, кобальт, роспись, золочение, Steingutfabrik,  Витенбург (1853-1953), Германия, марка синяя подглазурная в виде герба со львом и единорогом, н. ХХ в., длина 23 см;300;300;farfor_Saharnica_01_004_07_1.jpg;farfor_Saharnica_01_004_07_2.jpg;farfor_Saharnica_01_004_07_3.jpg;;;;;;;;;;;;
;187;01/105/06;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка декоративная «Крестьяне в костюмах провинции Гонтадо ди Молиз»;;Фарфор, роспись, золочение, цировка, Западная Европа, 2-я четверть XIX века. Надпись черная надглазурная: «Costume del Paese di Castelpizzuto Provincia Contado di Molise» и «Assietto 1836». Диаметр 23.7 см;0;0;farfor_tarelka_01_105_06_1.jpg;farfor_tarelka_01_105_06_2.jpg;farfor_tarelka_01_105_06_3.jpg;farfor_tarelka_01_105_06_4.jpg;;;;;;;;;;;
;186;01/105/05;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка декоративная «На приёме у врача»;;Фарфор, крытье, золочение, живопись полихромная надглазурная, фабрика Даготи и Оноре, 2-я четверть XIX века, марка красная надглазурная, диаметр 23.4 см;0;0;farfor_tarelka_01_105_05_1.jpg;farfor_tarelka_01_105_05_2.jpg;farfor_tarelka_01_105_05_3.jpg;;;;;;;;;;;;
;165;01/017/01;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка из сервиза Великого Князя Александра Александровича;;Роспись, с монограммой «АА» (Император Александр III») под короной, ИФЗ 1891 г. (Императорский Фарфоровый завод), Россия, марка «АIII 91», диаметр 23 см;0;0;farfor_tarelka_01_017_01_1.jpg;farfor_tarelka_01_017_01_2.jpg;farfor_tarelka_01_017_01_3.jpg;;;;;;;;;;;;
;164;01/015/04;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка из Собственного сервиза дворца «Коттедж Александрия»;;Фарфор, роспись, золочение, ИФЗ 1893г. (Императорский Фарфоровый завод), Россия, марка «А III 93», диаметр 23.5 см (потертости, скольчик);0;0;farfor_tarelka_kottetg_alexandriya_01_015_04_1.jpg;farfor_tarelka_kottetg_alexandriya_01_015_04_2.jpg;farfor_tarelka_kottetg_alexandriya_01_015_04_3.jpg;;;;;;;;;;;;
;162;01/015/02;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка с гербом Российской Империи;;"Тарелка из коронационного сервиза ""с гербом нового образца"", фарфор, роспись, ИФЗ 1912г. (Императорский Фарфоровый завод), Россия, марка ""HII 1912"", Д-24 см (два скола с обратной стороны)
";0;0;farfor_tarelka_s_gerbom_01_015_02_1.jpg;farfor_tarelka_s_gerbom_01_015_02_2.jpg;farfor_tarelka_s_gerbom_01_015_02_3.jpg;;;;;;;;;;;;
1;163;01/015/03;20.09.2010 15:00;30.09.2010 15:00;;;Тарелка с гербом Российской Империи;;" Тарелка из коронационного сервиза ""с гербом нового образца"", фарфор, роспись, ИФЗ 1895 г. (Императорский Фарфоровый завод), Россия, марка ""HII 1895"", Д - 23.5 см";0;0;farfor_tarelka_s_gerbom_01_015_03_1.jpg;farfor_tarelka_s_gerbom_01_015_03_2.jpg;farfor_tarelka_s_gerbom_01_015_03_3.jpg;;;;;;;;;;;;
;145;01/004/16;20.09.2010 15:00;30.09.2010 15:00;;;Три блюдца;;Фаянс, кобальт, золочение, Sarreguemines, Мозель, Франция, марка черная подглазурная, н. ХХ в., диаметр 14 см;0;0;farfor_3bludca_01_004_16_1.jpg;farfor_3bludca_01_004_16_2.jpg;farfor_3bludca_01_004_16_3.jpg;farfor_3bludca_01_004_16_4.jpg;farfor_3bludca_01_004_16_5.jpg;farfor_3bludca_01_004_16_6.jpg;farfor_3bludca_01_004_16_7.jpg;;;;;;;;
;121;01/002/01;20.09.2010 15:00;30.09.2010 15:00;;;Фигура «Купальщица»;;Бисквит, роспись полихромная, марка в тесте перекрещенные буквы «J G», Западная Европа, 1-я пол. ХХ в., высота 35.5 см;0;0;farfor_kypalshchica_01_002_1_1.jpg;farfor_kypalshchica_01_002_1_2.jpg;farfor_kypalshchica_01_002_1_3.jpg;farfor_kypalshchica_01_002_1_4.jpg;farfor_kypalshchica_01_002_1_5.jpg;farfor_kypalshchica_01_002_1_6.jpg;farfor_kypalshchica_01_002_1_7.jpg;farfor_kypalshchica_01_002_1_8.jpg;;;;;;;
;150;01/006/03;20.09.2010 15:00;30.09.2010 15:00;;;Фигура «Мальчик с мандолиной и лягушкой»;;Фарфор, роспись, Lippelsdorf (Липпельсдорф), марка зеленая подглазурная, буквы W A под короной, Германия, 1-я пол. ХХ в., высота 13 см (утрачено перо на шапке, ручка мандолины, старая склейка в области ботинок);0;0;farfor_malchik_s_mandolinoj_01_006_03_1.jpg;farfor_malchik_s_mandolinoj_01_006_03_2.jpg;farfor_malchik_s_mandolinoj_01_006_03_3.jpg;farfor_malchik_s_mandolinoj_01_006_03_4.jpg;farfor_malchik_s_mandolinoj_01_006_03_5.jpg;farfor_malchik_s_mandolinoj_01_006_03_6.jpg;;;;;;;;;
;169;01/057/04;20.09.2010 15:00;30.09.2010 15:00;;;Фигура «Танцовщица»;;Фарфор, лепка,  роспись надглазурная, полихромная, золочение, Фолькштедт, Германия, н. ХХ в., высота 17.5 см;0;0;farfor_tancovshchica_01_057_04_1.jpg;farfor_tancovshchica_01_057_04_2.jpg;farfor_tancovshchica_01_057_04_3.jpg;farfor_tancovshchica_01_057_04_4.jpg;farfor_tancovshchica_01_057_04_5.jpg;;;;;;;;;;
;149;01/024/05;20.09.2010 15:00;30.09.2010 15:00;;;Фигурка «Купидон-насмешник»;;Фарфор, роспись, золочение, Мейсен, Германия, к. ХIХ в., высота 19.5 см;0;0;farfor_kypidon-nasmeshnik_01_024_05_1.jpg;farfor_kypidon-nasmeshnik_01_024_05_2.jpg;farfor_kypidon-nasmeshnik_01_024_05_3.jpg;farfor_kypidon-nasmeshnik_01_024_05_4.jpg;farfor_kypidon-nasmeshnik_01_024_05_5.jpg;farfor_kypidon-nasmeshnik_01_024_05_6.jpg;;;;;;;;;
;128;01/022/02;20.09.2010 15:00;30.09.2010 15:00;;;Фигурка «Пойманный путто»;;Фарфор, полихромная роспись, Мейсен, Германия, конец  XIX в., высота 18.5 см (нет пальчика);26000;26000;farfor_figurka_poimannii_putto_01_022_02_1.jpg;farfor_figurka_poimannii_putto_01_022_02_2.jpg;farfor_figurka_poimannii_putto_01_022_02_3.jpg;farfor_figurka_poimannii_putto_01_022_02_4.jpg;farfor_figurka_poimannii_putto_01_022_02_5.jpg;farfor_figurka_poimannii_putto_01_022_02_6.jpg;;;;;;;;;
;167;01/017/03;20.09.2010 15:00;30.09.2010 15:00;;;Чашка с блюдцем;;Фарфор, роспись,  фабрика М.С. Кузнецова, н. ХХ в., высота чашки 5.5 см, диаметр  блюдца 15.5 см;0;0;farfor_chashka_s_bludcem_01_017_03_1.jpg;farfor_chashka_s_bludcem_01_017_03_2.jpg;farfor_chashka_s_bludcem_01_017_03_3.jpg;farfor_chashka_s_bludcem_01_017_03_4.jpg;farfor_chashka_s_bludcem_01_017_03_5.jpg;;;;;;;;;;
;151;01/007/09;20.09.2010 15:00;30.09.2010 15:00;;;Чашка с монограммой;;Фарфор, обливная глазурь, золочение, ИФЗ AII, Россия, марка зеленая, подглазурная, высота 7.5 см (небольшие сколы по краю);700;700;farfor_chashka_s_monogrammoi_01_007_09_1.jpg;farfor_chashka_s_monogrammoi_01_007_09_2.jpg;farfor_chashka_s_monogrammoi_01_007_09_3.jpg;farfor_chashka_s_monogrammoi_01_007_09_4.jpg;farfor_chashka_s_monogrammoi_01_007_09_5.jpg;;;;;;;;;;
;143;01/004/14;20.09.2010 15:00;30.09.2010 15:00;;;Шесть тарелок;;"Фаянс, роспись кобальтом, 2 марки: первая - синяя, подглазурная, кобальтом; вторая - в тесте Kofeland&Salaten, Англия, н. ХХ в., диаметр 23 см";0;0;farfor_6tarelok_01_004_14_1.jpg;farfor_6tarelok_01_004_14_2.jpg;farfor_6tarelok_01_004_14_3.jpg;farfor_6tarelok_01_004_14_4.jpg;farfor_6tarelok_01_004_14_5.jpg;;;;;;;;;;
;144;01/004/15;20.09.2010 15:00;30.09.2010 15:00;;;Шесть чашек с блюдцами в стиле модерн;;Фаянс, кобальт, золочение, Sarreguemines, Мозель, Франция, марка черная подглазурная, н. ХХ в., высота ч. 5.5 см, диаметр бл. 14 см (кракле на чашках, золочение в отличной сохранности);0;0;farfor_6chashek_s_bludcami_01_004_15_1.jpg;farfor_6chashek_s_bludcami_01_004_15_2.jpg;farfor_6chashek_s_bludcami_01_004_15_3.jpg;farfor_6chashek_s_bludcami_01_004_15_4.jpg;farfor_6chashek_s_bludcami_01_004_15_5.jpg;farfor_6chashek_s_bludcami_01_004_15_6.jpg;farfor_6chashek_s_bludcami_01_004_15_7.jpg;;;;;;;;
;161;01/015/01;20.09.2010 15:00;30.09.2010 15:00;;;Шкатулка с портретом дамы;;Бисквит двуцветный, н. ХХ в., высота 6,5 см, длина 13 см;0;0;farfor_shkatylka_dama_01_015_01_1.jpg;farfor_shkatylka_dama_01_015_01_2.jpg;farfor_shkatylka_dama_01_015_01_3.jpg;farfor_shkatylka_dama_01_015_01_4.jpg;;;;;;;;;;;
