auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;458;01/048/07;20.09.2010 15:00;30.09.2010 15:00;;;Линейка  «Сельский танец»;;Сталь, золочение, чернение, гравировка, Западная Европа, XIX  в., длина 20 см;0;0;raznoe_linejka_01_048_07_2.jpg;raznoe_linejka_01_048_07_1.jpg;;;;;;;;;;;;;
;447;01/017/05;20.09.2010 15:00;30.09.2010 15:00;;;Набор столовых приборов (не полный);;Сталь, никелирование, гравировка,  монограмма «АН» под короной, на лезвии надпись «Злат... фабр.», 6 ножей, 5 вилок, Златоуст, к. XIX в., длина вилки 21 см, длина ножа 26.5 см;0;0;raznoe_nabor_priborov_01_017_05_2.jpg;raznoe_nabor_priborov_01_017_05_1.jpg;;;;;;;;;;;;;
;1001013;03/371/17;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Накладка-монограмма «АII» (император Александр II);;Латунь, 2-я пол. XIX в., размер 1,5х1,5 см;0;0;03_371_17_02.jpg;03_371_17_01.jpg;;;;;;;;;;;;;
;1001005;03/344/05;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Оправа карандаша для записи нот;;Металл, серебрение, вставки красной смальты (1 утрачена), к. XIX в., длина 10,5 см;3000;3000;03_344_05_03.jpg;03_344_05_02.jpg;03_344_05_01.jpg;;;;;;;;;;;;
;443;01/004/05;20.09.2010 15:00;30.09.2010 15:00;;;Подстаканник «Виноград»;;Мельхиор, штамповка, Советский период ХХ в., высота 9 см;100;100;raznoe_podstakannik_Vinograd_01_004_05_5.jpg;raznoe_podstakannik_Vinograd_01_004_05_4.jpg;raznoe_podstakannik_Vinograd_01_004_05_3.jpg;raznoe_podstakannik_Vinograd_01_004_05_2.jpg;raznoe_podstakannik_Vinograd_01_004_05_1.jpg;;;;;;;;;;
;444;01/004/06;20.09.2010 15:00;30.09.2010 15:00;;;Подстаканники парные «Тройка»;;Металл, ЮМОМЕТ 1 сорт, Советский период ХХ в., высота 10 см;400;400;raznoe_podstakanniki_trojka_01_004_06_7.jpg;4844733.jpg;4463061.jpg;4126078.jpg;3679786.jpg;7922126.jpg;6094606.jpg;;;;;;;;
;448;01/040/03;20.09.2010 15:00;30.09.2010 15:00;;;Портсигар;;Пластик под черепаху, монограмма ВМ, металл, н. ХХ в., 8.5х8.5 см;0;0;raznoe_portsigar_01_040_03_3.jpg;raznoe_portsigar_01_040_03_2.jpg;raznoe_portsigar_01_040_03_1.jpg;;;;;;;;;;;;
;453;01/013/05;20.09.2010 15:00;30.09.2010 15:00;;;Портсигар четырехчастный;;Дерево, XIX в., размер 8.7х11.5х4.3 см;0;0;raznoe_portsigar_01_013_05_6.jpg;raznoe_portsigar_01_013_05_5.jpg;raznoe_portsigar_01_013_05_4.jpg;raznoe_portsigar_01_013_05_3.jpg;raznoe_portsigar_01_013_05_2.jpg;raznoe_portsigar_01_013_05_1.jpg;;;;;;;;;
;446;01/007/03;20.09.2010 15:00;30.09.2010 15:00;;;Пробка «Обезьянка»;;Металл, литье, чеканка, серебрение, выбиты буквы  М и В,  Европа, высота 6 см (легкие потертости серебрения);370;370;bronza_probka_obeziyanka_01_007_03_5.jpg;bronza_probka_obeziyanka_01_007_03_4.jpg;bronza_probka_obeziyanka_01_007_03_3.jpg;bronza_probka_obeziyanka_01_007_03_2.jpg;bronza_probka_obeziyanka_01_007_03_1.jpg;;;;;;;;;;
;1001001;03/344/01;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Рамка для фотографии;;Дерево, резьба, н. ХХ в., размер 20,5х13 см;0;0;03_344_01_02.jpg;03_344_01_01.jpg;;;;;;;;;;;;;
;1000996;03/223/04;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Русская табакерка;;Дерево, медь, золочение, на крышке – накладка с гравировкой АДА 1844, Россия, 1-я пол ХIХ в., 9,2х4,8 см (трещина, потертости);0;0;03_223_04_07.jpg;03_223_04_06.jpg;03_223_04_05.jpg;03_223_04_04.jpg;03_223_04_03.jpg;03_223_04_02.jpg;03_223_04_01.jpg;;;;;;;;
;454;01/013/08;20.09.2010 15:00;30.09.2010 15:00;;;Стакан «Виды Москвы»;;Москва, металл, н. ХХ в., высота 10.8 см;0;0;5864899.jpg;9500951.jpg;1234967.jpg;6068785.jpg;6410290.jpg;;;;;;;;;;
;1001009;03/368/03;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Три медалевидных жетона;;"1. «В память Великой войны» с  портретами союзников России в Первой мировой войне, диаметр 2,5 см; 2. «В память 300-летия дома Романовых», 1913 г., диаметр 2,5 см; 3. «В память св. Коронации», 1896 г., диаметр 2,7 см  Бронза, фабрика Д. Кучкина в Москве, колодка современная (незначительные царапины)";0;0;03_368_03_02.jpg;03_368_03_01.jpg;;;;;;;;;;;;;
;1001008;03/368/02;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Цепочка часовая с двумя образками и двумя жетонами;;"Цепочка сборная - серебро 875?, до 1950 г.; образок «Богоматерь Боголюбская» (московского извода) - серебро 84?, с. Красное, Костромская губ., ПМ (мастер П. Муромкин), к. XIX в.; образок «Спас Нерукотворный» - серебро 84?, 1908-1917 гг., с. Красное, Костромская губ., мастер Я.М.; жетон «На память» - серебро 84?, 1908-1917 гг., с. Красное, Костромской губ.; жетон «Ласточка» - серебро 84?, Санкт-Петербург, к. XIX в., длина 68 см, вес 31,2 гр.";0;0;03_368_02_06.jpg;03_368_02_05.jpg;03_368_02_04.jpg;03_368_02_03.jpg;03_368_02_02.jpg;03_368_02_01.jpg;;;;;;;;;
;455;01/045/05;20.09.2010 15:00;30.09.2010 15:00;;;Шкатулка «Тройка»;;Папье-маше, лак, фабрика Вишнякова, к. XIX в., высота 9 см, диаметр 10 см (потертости);0;0;raznoe_Trojka_01_045_05_4.jpg;raznoe_Trojka_01_045_05_3.jpg;raznoe_Trojka_01_045_05_2.jpg;raznoe_Trojka_01_045_05_1.jpg;;;;;;;;;;;
;1001006;03/344/10;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Шкатулка в русском стиле с видом Кремля;;Дерево, латунь, штамповка, 4 вставки темно-красной смальты, Россия, к. XIX - н. ХХ вв., размер 38х16х8,5 см;0;0;03_344_10_07.jpg;03_344_10_06.jpg;03_344_10_05.jpg;03_344_10_04.jpg;03_344_10_03.jpg;03_344_10_02.jpg;03_344_10_01.jpg;;;;;;;;
;451;01/122/03;20.09.2010 15:00;30.09.2010 15:00;;;Шкатулка в стиле Жакоб;;Красное дерево, латунь, муар, ключ, 2-я пол. XIX в., (ШГВ) 34х27х17.5 см (небольшие утраты латунных вставок);0;0;raznoe_shkatylka_01_122_03_4.jpg;raznoe_shkatylka_01_122_03_3.jpg;raznoe_shkatylka_01_122_03_2.jpg;raznoe_shkatylka_01_122_03_1.jpg;;;;;;;;;;;
;1001011;03/371/12;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Штопор;;Сталь, дерево, Англия, н. ХХ в., марка «Columbus D.R. Patent №70879», длина 17 см;0;0;03_371_12_02.jpg;03_371_12_01.jpg;;;;;;;;;;;;;
;457;01/048/06;20.09.2010 15:00;30.09.2010 15:00;;;Штопор в виде женских ножек;;Металл, целлулоид, н. ХХ в., длина 13.3 см;4000;4000;raznoe_shtopor_01_048_6_3.jpg;raznoe_shtopor_01_048_6_2.jpg;raznoe_shtopor_01_048_6_1.jpg;;;;;;;;;;;;
;1001012;03/371/13;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Штопор складной;;Сталь, н. ХХ в., длина 5,5 см;0;0;03_371_13_05.jpg;03_371_13_04.jpg;03_371_13_03.jpg;03_371_13_02.jpg;03_371_13_01.jpg;;;;;;;;;;
;452;01/023/04;20.09.2010 15:00;30.09.2010 15:00;;;Ящик для сигар «Охотничьи сюжеты»;;Дерево, 5 барельефов, мастика. Отделка бронзой. Внутри – перегородки для хранения сигар. Фирма «Tahan, Paris». Франция, н. ХХ в., размер (В.Ш.Г) 22х30х21 см;0;0;raznoe_yashchik.d.sigar_01_023_04_6.jpg;raznoe_yashchik.d.sigar_01_023_04_5.jpg;raznoe_yashchik.d.sigar_01_023_04_4.jpg;raznoe_yashchik.d.sigar_01_023_04_3.jpg;raznoe_yashchik.d.sigar_01_023_04_2.jpg;raznoe_yashchik.d.sigar_01_023_04_1.jpg;;;;;;;;;
