auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;max_price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
1;1000116;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 116. Икона «Спас Нерукотворный»";"Дерево, масло, оклад - серебро 84 проба, золочение. Россия, Санкт-Пете";"Дерево, масло, оклад - серебро 84 проба, золочение. Россия, Санкт-Петербург. Клейма: 84, герб Санкт-Петербурга, пробирер М.К (М. Карпинский), 1836, именник мастера М.Б. (М.В.Бородулин), в киоте. Размер иконы 31.4х26 см";240000;300000;0;1_116.jpg;;;;;;;;;;;;;
1;1000117;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 117. Икона «Господь Вседержитель»";"Дерево, левкас, масло. Оклад - серебро 84 пробы, золочение, полихромна";"Дерево, левкас, масло. Оклад - серебро 84 пробы, золочение, полихромная перегородчатая и выемчатая эмаль. Москва, 1908-1917гг. Клейма: 84, ? (знак Московской пробирной инспекции), клеймо мастера СГ. Размер 31х27 см. Киот - карельская береза (современной работы)";240000;300000;0;1_117.jpg;;;;;;;;;;;;;
6;1002889;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 135. Икона «Св. Митрофаний Воронежский и св. Димитрий Ростовский»";"Цинк, масло, серебро 84°, золочение, Россия, 2-я половина XIX в., клей";"Цинк, масло, серебро 84°, золочение, Россия, 2-я половина XIX в., клейма: 84, «IE» (неизвестный мастер), 3,8х3,2 см";80;100;0;;;;;;;;;;;;;;
6;1002890;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 136. Икона «Богоматерь с младенцем»";"Цинк, масло, рамка - серебро 84°, золочение, Санкт-Петербург, 1899-190";"Цинк, масло, рамка - серебро 84°, золочение, Санкт-Петербург, 1899-1908 гг., клейма: 84, женская голова в кокошнике влево, «А.Р» (А.Романов, пробирер), «А.I.» (неизвестный мастер), овал 14х11 см Иконография данного типа впервые создана В.М.Васнецовым при работе над росписями Владимирского собора в Киеве и стала очень популярной в период модерна.";6000;8000;0;;;;;;;;;;;;;;
6;1002891;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 137. Икона «Господь Вседержитель»";"Фирма П.Овчинникова. Москва. Конец XIX в. Цинк, масло, оклад - серебро";"Фирма П.Овчинникова. Москва. Конец XIX в. Цинк, масло, оклад - серебро 84°, золочение, перегородчатая эмаль по скани, клейма: 84, герб Москвы, «П.О», 5,5х5 см (незначительные сколы на венце)";10000;14000;0;;;;;;;;;;;;;;
6;1002892;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 138. Икона «Доброчадие или Четыре Рождества»";"Дерево, темпера, золочение, рама «под басму», латунь, золочение, Росси";"Дерево, темпера, золочение, рама «под басму», латунь, золочение, Россия, XIX в., 32х27 см. Изображены: Рождество Богоматери, Рождество Христово, Рождество Иоанна Предтечи, Рождество Николая Чудотворца.";2000;3000;0;;;;;;;;;;;;;;
6;1002893;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 139. Икона «Господь Вседержитель»";"Дерево, темпера, оклад - серебро 84°, перегородчатая расписная эмаль п";"Дерево, темпера, оклад - серебро 84°, перегородчатая расписная эмаль по скани, золочение, Москва, 1882 г., клейма: 84, 1882, «А•К» (пробирер), герб Москвы, 32х27,5 см";9000;12000;0;;;;;;;;;;;;;;
6;1002894;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 140. Икона «Св. Иаков брат Господень и св. царица Елена»";"Москва. Фирма П.Овчинникова. 1899-1908 гг. Дерево, темпера, золочение,";"Москва. Фирма П.Овчинникова. 1899-1908 гг. Дерево, темпера, золочение, оклад - серебро 84°, золочение, выемчатая эмаль, клейма: 84, женская голова в кокошнике влево, под двуглавым орлом (знак Поставщика Императорского двора) «П.Овчинниковъ», 31,5х27 см";15000;25000;0;;;;;;;;;;;;;;
6;1002895;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 141. Икона «Господь Вседержитель»";"Дерево, масло, оклад - серебро 84°, золочение, перегородчатая расписна";"Дерево, масло, оклад - серебро 84°, золочение, перегородчатая расписная эмаль по скани, выемчатая эмаль, Москва, 1908-1917 гг., клейма: 84, женская голова в кокошнике вправо, &#916;, «П.Т» (неизвестный мастер), 31х27 см";25000;35000;0;;;;;;;;;;;;;;
6;1002896;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 142. Четыре иконы «Минеи на март, май, август, сентябрь»";"Дерево, темпера, золочение, оклад - серебро 84°, золочение, чеканка, г";"Дерево, темпера, золочение, оклад - серебро 84°, золочение, чеканка, гравировка, Москва, XIX в., клейма: 84, герб Москвы, 20,7х17,5 см";33000;40000;0;;;;;;;;;;;;;;
6;1002897;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 143. Икона «Господь Вседержитель»";"Дерево, темпера, оклад - серебро 84°, золочение, перегородчатая эмаль ";"Дерево, темпера, оклад - серебро 84°, золочение, перегородчатая эмаль по скани, Москва, 1882 г., клейма: 84, женская голова в кокошнике влево, «ИЛ» (И.Лебедкин, пробирер), «С.Е» (Егорнов Семен Матвеевич, 1884-1908), 32х27,5 см";25000;30000;0;;;;;;;;;;;;;;
6;1002898;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 144. Икона «Усекновение главы Иоанна Предтечи»";"Дерево, темпера, Россия, начало XIX в., 35,6х31,3 см";"Дерево, темпера, Россия, начало XIX в., 35,6х31,3 см";2000;3000;0;;;;;;;;;;;;;;
2;1001160;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 145. Икона  «Вход Господень в Иерусалим»";"Дерево, темпера, золочение, Россия, начало XVIII в., 62х98 см";"Дерево, темпера, золочение, Россия, начало XVIII в., 62х98 см";600000;690000;0;2_145.jpg;;;;;;;;;;;;;
6;1002899;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 145. Икона «Господь Вседержитель»";"Дерево, темпера, золочение, оклад - серебро 84°, скань, золочение, Мос";"Дерево, темпера, золочение, оклад - серебро 84°, скань, золочение, Москва, 1908-1917 гг., клейма: 84, женская голова в кокошнике вправо, &#916;, «И.Б.» (неизвестный мастер), 22,5х18 см. В оригинальной деревянной коробке.";10000;20000;0;;;;;;;;;;;;;;
6;1002900;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 146. Икона «Святой пророк Илия»";"Дерево, масло, оклад - серебро 84°, золочение, чеканка,  расписная эма";"Дерево, масло, оклад - серебро 84°, золочение, чеканка,  расписная эмаль по скани, Москва, 1899-1908 гг., клейма: 84, женская голова в кокошнике влево, «ИЛ» (И.Лебедкин, пробирер), «ОГ» (неизвестный мастер), 27,5х22,5 см";75000;90000;0;;;;;;;;;;;;;;
2;1001161;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 146. Икона двусторонняя «Богоматерь Ахтырская» и «Обретение главы Св. Иоанна Предтечи»";"Медь, масло, серебро, золочение, Россия, 2-я половина XVIII в., оборот";"Медь, масло, серебро, золочение, Россия, 2-я половина XVIII в., оборотная сторона оклада отсутствует, овал 15х13 см";54000;63000;0;2_146_1.jpg;2_146_3.jpg;2_146_2.jpg;;;;;;;;;;;
2;1001162;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 147. Икона «Ярославские святые Феодор, Давид и Константин и избранные святые: святая преподобная Ксения, священномученик Антипий, святой Григорий Декаполит, святая Мариамия (Мариамна)»";"Дерево, темпера, Россия, 1-я половина XIX в., 36х31 см";"Дерево, темпера, Россия, 1-я половина XIX в., 36х31 см";150000;180000;0;2_147.jpg;;;;;;;;;;;;;
6;1002901;;"2013-04-09 17:58:00";"2013-10-31 23:49:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 147. Митра";"Россия. Конец XIX - начало ХХ вв. Серебряное и золотое шитье, серебро,";"Россия. Конец XIX - начало ХХ вв. Серебряное и золотое шитье, серебро, золочение, стразы, 5 живописных вставок с изображениями Спасителя, Богоматери, Иоанна Предтечи, Распятия и Бога Отца. Высота 18 см. Диаметр 23 см. Митра - православный богослужебный головной убор. В XIX - начале ХХ вв. в Русской Православной церкви митру носили епископы и архимандриты и, крайне редко, в качестве награды, некоторые особо заслуженные протоиереи.";4000;6000;0;;;;;;;;;;;;;;
2;1001163;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 148. Икона «Господь Вседержитель»";"Дерево, масло, серебро 84°, чеканка, гравировка, золочение, Москва, 18";"Дерево, масло, серебро 84°, чеканка, гравировка, золочение, Москва, 1857 г., клейма: герб Москвы, 84, И.А (И. Авдеев, пробирный мастер), 1857, А.В. (неизвестный мастер). Размер 31х26,5 см";430000;480000;0;2_148_2.jpg;2_148_1.jpg;;;;;;;;;;;;
2;1001164;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 149. Икона  «Собор святого Иоанна Предтечи»";"Дерево, смешанная техника, золочение, Россия, 1851 г., дата «Написана ";"Дерево, смешанная техника, золочение, Россия, 1851 г., дата «Написана ??н? года», 35,7х30 см";480000;540000;0;2_149.jpg;;;;;;;;;;;;;
3;1001637;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 149. Икона «Спас Эммануил с предстоящими Св. Модестом Иерусалимским, Св. Власием Севастийским, Св. муч. Артемием и Св. муч. Христофором»";"Дерево, темпера, Россия, Северные письма, XVIII в. с реставрацией, 33,";"Дерево, темпера, Россия, Северные письма, XVIII в. с реставрацией, 33,5х29,3 см. Особенностью иконы, является изображение Св. муч. Христофора с собачьей головой (так называемый «Песьеглавец»). Эти изображения бытовали в византийском  и русском иконописании, с начала XVIII в. Русская церковь неодобрительно относилась к ним и пыталась запрещать, однако они встречаются в XVIII в. и даже иногда в XIX в. Русские старообрядцы до сих пор почитают эти иконы.";7500;8000;0;3_149_1.jpg;3_149_2.jpg;;;;;;;;;;;;
2;1001165;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 150. Икона «Св. мученица Вера»";"Дерево, масло, серебро 84°, чеканка, гравировка, золочение Москва, фир";"Дерево, масло, серебро 84°, чеканка, гравировка, золочение Москва, фирма А. Постникова, 1869 г., клейма: герб Москвы, 84, В.С (В. Савинков, пробирный мастер), 1869. «А. Постниковъ». Размер 27,3х22,3 см  Андрей Михайлович Постников, купец, основатель фабрики золотых, серебряных и бронзовых изделий в 1868 году. С 1877 года фирма - придворный поставщик Высочайшего двора, Двора великого князя Владимира Александровича и великой княгини Марии Павловны, английского короля.";430000;480000;0;2_150_2.jpg;2_150_1.jpg;;;;;;;;;;;;
3;1001638;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 150. Икона «Святой Николай Чудотворец с избранными святыми на полях»";"Дерево, темпера, золочение, оклад - латунь, цветные стразы, XIX в., 33";"Дерево, темпера, золочение, оклад - латунь, цветные стразы, XIX в., 33,5х28 см";5000;6000;0;3_150_1.jpg;3_150_2.jpg;3_150_3.jpg;;;;;;;;;;;
2;1001166;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 151. Икона «Святой царевич Дмитрий»";"Дерево, масло, золочение, рамка: латунь, чеканка, золочение, Россия, 2";"Дерево, масло, золочение, рамка: латунь, чеканка, золочение, Россия, 2-я половина XIХ в., 31,5х27 см";700000;750000;0;2_151.jpg;;;;;;;;;;;;;
3;1001639;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 151. Киот с 7 иконами. Ампир. Санкт-Петербург(?). 1-я треть XIX в.";"Дерево, фанеровка красным деревом, резьба, левкас, золочение, бронза. ";"Дерево, фанеровка красным деревом, резьба, левкас, золочение, бронза. Размер 95,5х89,5х30,5 см. 1) Икона «Собор св. Архистратига Михаила с избранными святыми - священномучеником Ермолаем, Ангелом Хранителем, св. Николаем Чудотворцем, преподобной Евдокией». Дерево, темпера, золочение, серебро 84°, золочение, Петербург, 1837 г., клейма: 84, герб Петербурга, 1837, «Д.Т.» (Д.Тверской, пробирный мастер), «Ф.В.» (Ф.Верховцев, серебряных дел мастер), 31х26 см. 2) Икона «Богоматерь Всем скорбящим радость». Дерево, масло, серебро 84°, золочение, Петербург, 1859 г., клейма: 84, герб Петербурга, 1859г., «Э.Б» (Э.Бранденбург, пробирный мастер), «АК» (неизвестный мастер), 13,5х11 см. 3) Икона «Богоматерь Казанская». Дерево, масло, серебро 84°, золочение, Петербург, 1844 г., клейма: 84, герб Петербурга, 1844, «Д.Т» (Д.Тверской, пробирный мастер), «Т.С.Б» (Т.С.Богданов, золотого и серебряного дела мастер), 12,5х9 см. 4) Икона «Св. Николай Чудотворец». Дерево, масло, золочение, серебро 84°, золочение, Петербург, 1835 г., клейма: 84, герб Петербурга, 1835, «МК» (М.Карпинский, пробирный мастер), «Н.Ф.» (Н.Фаделиус, мастер золотого и серебряного дела), 9,8х8,5 см. 5) Икона «Св. Митрофан Воронежский». Дерево, темпера, серебро 84°, золочение, Петербург, 1840-е гг., клейма: 84,герб Санкт-Петербурга, «184...», «Д.Т.» (Д.Тверской, пробирный мастер, «Т.С.Б» (Т.С.Богданов, золотого и серебряного дела мастер), 10х8 см. 6) Икона «Священномученик Антипий». Дерево, темпера, серебро 84°, золочение, Петербург, 1899-1908 гг., клейма: 84, женская голова в кокошнике влево, «АР» (А.Рихтер или А.Романов, пробирные мастера), «А.У.» (А.Узиков, владелец мастерской серебряных изделий), 11х8,8 см. 7) Икона «Огненное восхождение Св. пророка Илии». Дерево, темпера, золочение, серебро 84°, золочение, Петербург, 1899-1908 гг. клейма: 84, женская голова в кокошнике влево, «АР» (А.Рихтер или А.Романов, пробирные мастера), «А.У.» (А.Узиков, владелец мастерской серебряных изделий), 15,5х11 см";45000;50000;0;3_151_1.jpg;3_151_2.jpg;3_151_3.jpg;3_151_4.jpg;3_151_5.jpg;3_151_6.jpg;3_151_7.jpg;3_151_8.jpg;3_151_9.jpg;3_151_10.jpg;;;;
2;1001167;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 152. Икона «Богоматерь Владимирская»";"Дерево, масло, серебро 84°, золочение, Москва, 1865 г., клейма: 84, ге";"Дерево, масло, серебро 84°, золочение, Москва, 1865 г., клейма: 84, герб Москвы, инициалы пробирного мастера не читаются, 1865, «ИЗ» (И. Захаров). Размер 18х14,5 см";81000;105000;0;2_152_2.jpg;2_152_1.jpg;;;;;;;;;;;;
3;1001640;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 152. Икона «Господь Вседержитель»";"Дерево, масло, серебро 84°, золочение, перегородчатая и выемчатая эмал";"Дерево, масло, серебро 84°, золочение, перегородчатая и выемчатая эмаль, Москва, 1880-е гг., клейма: 84, герб Москвы, «ИЕ» (неизвестный мастер), 14х11,5 см";12000;14000;0;3_152_1.jpg;3_152_2.jpg;3_152_3.jpg;3_152_4.jpg;;;;;;;;;;
3;1001641;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 153. Венчальная пара: иконы «Господь Вседержитель» и «Богоматерь Казанская»";"Дерево, масло, серебро 84°, золочение, выемчатая эмаль, Москва, 1880-е";"Дерево, масло, серебро 84°, золочение, выемчатая эмаль, Москва, 1880-е гг., клейма: 84, герб Москвы, Ф.М (неизвестный мастер), размер 22х17,5 см, в резном деревянном киоте 47х33,5 см";8000;10000;0;3_153_1.jpg;3_153_2.jpg;3_153_3.jpg;3_153_4.jpg;3_153_5.jpg;3_153_6.jpg;3_153_7.jpg;;;;;;;
2;1001168;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 153. Икона «Богоматерь Казанская»";"Цинк, темпера, серебро 84°, золочение, перегородчатая эмаль, Москва, ф";"Цинк, темпера, серебро 84°, золочение, перегородчатая эмаль, Москва, фирма Овчинникова, 1880-е гг., клейма: 84, герб Москвы, двуглавый орел (знак поставщика Императорского двора), «Овчинниковъ». Размер 8х6,7 см (в оригинальной коробке)";240000;300000;0;2_153_3.jpg;2_153_2.jpg;2_153_1.jpg;;;;;;;;;;;
3;1001642;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 154. Икона «Богоматерь Нечаянная радость»";"Дерево, темпера, золочение, Москва, 2-я половина XIX в., 45х37 см";"Дерево, темпера, золочение, Москва, 2-я половина XIX в., 45х37 см";9000;10000;0;3_154_1.jpg;3_154_2.jpg;3_154_3.jpg;;;;;;;;;;;
2;1001169;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 154. Икона «Николай Чудотворец в житии»";"Дерево, темпера, золочение, Россия, XIX в. Размер 31х27 см";"Дерево, темпера, золочение, Россия, XIX в. Размер 31х27 см";240000;300000;0;2_154.jpg;;;;;;;;;;;;;
3;1001643;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 155. Икона «Богоматерь Всем скорбящим радость»";"Дерево, темпера, золочение, серебро 84°, золочение, Москва, 1895 г., к";"Дерево, темпера, золочение, серебро 84°, золочение, Москва, 1895 г., клейма: 84, герб Москвы, Л.О (Л.Олекс, пробирный мастер), ИК (мастер И.Кузьмин или И.Крутиков), 27х22,5 см";4000;4500;0;3_155_1.jpg;3_155_2.jpg;3_155_3.jpg;;;;;;;;;;;
2;1001170;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 155. Икона «Спаситель, благословляющий хлеб и вино». Киот - мастерская А. Жесселя, Санкт-Петербург";"Дерево, масло, золочение, Россия, конец XIX - начало ХХ вв. Размер 42х";"Дерево, масло, золочение, Россия, конец XIX - начало ХХ вв. Размер 42х34 см.  Киот с изображением херувима в навершии  - дуб, резьба, мастерская А. Жесселя, Санкт-Петербург, начало ХХ в. Размер в киоте 120х71,5 см В 1879 году «временно купец второй гильдии» А. Жессель открыл в Санкт-Петербурге (на улице Гороховой, дом 45) «Мастерскую и магазин рамок». В мастерской изготавливались рамы с лепным накладным орнаментом и резные, а также осуществлялась реставрация старых художественных рам. Продукция мастерской была разнообразной: от изделий с типовыми, часто встречающимися элементами орнамента, до оригинальных, единственных в своем роде. Изделия мастерской отличаются высоким качеством, поэтому неудивительно, что со временем А. Жессель был удостоен чести стать поставщиком императорского двора.";660000;750000;0;2_155_1.jpg;2_155_2.jpg;;;;;;;;;;;;
2;1001171;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 156. Икона «Богоматерь Владимирская с предстоящими Св. Елизаветой и Ангелом Хранителем»";"Дерево, темпера, золочение, Россия, конец XIX - начало ХХ в. Размер 26";"Дерево, темпера, золочение, Россия, конец XIX - начало ХХ в. Размер 26,5х22 см";42000;54000;0;2_156.jpg;;;;;;;;;;;;;
3;1001644;;"2011-10-07 15:44:00";"2011-12-31 23:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 156. Складень трехчастный «Св.Николай Чудотворец», «Св.Мария Магдалина», «Св.Иоанн Богослов» Москва. 1-я Московская артель. 1899-1908 гг.";"Дерево, масло, серебро 84°, золочение, перегородчатая и расписная эмал";"Дерево, масло, серебро 84°, золочение, перегородчатая и расписная эмаль по скани, выемчатая эмаль. Клейма: 84, женская голова в кокошнике влево, «ИЛ» (И.Лебедкин, Московская пробирная инспекция), «1яМА», на деревянном киоте две серебряные золоченые накладки с гравированной надписью: «1895-1908 Искренно уважаемому Отцу Командиру Ивану Яковлевичу Нарбуту отъ гг. офицеровъ, чиновниковъ и семействъ 2го Сибирского казачьяго полка». В раскрытом виде 23х37,7 см. В оригинальном футляре из дуба.";90000;100000;0;3_156_1.jpg;3_156_2.jpg;3_156_3.jpg;3_156_4.jpg;;;;;;;;;;
2;1001172;;"2011-05-15 23:34:00";"2011-07-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 157. Икона «Богоматерь Казанская»";"Дерево, масло, серебро 84°, золочение, перегородчатая, расписная и вые";"Дерево, масло, серебро 84°, золочение, перегородчатая, расписная и выемчатая эмаль, 4 граната - кабошона. Москва, 1-я  московская артель, 1908-1917 гг. Клейма: 84, женская голова в кокошнике вправо, ? (Московская пробирная инспекция), «1-я А», «1-я МА». Размер 18х14,5 см (в старинном киоте из клена)";600000;660000;0;2_157_1.jpg;2_157_2.jpg;;;;;;;;;;;;
