auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;max_price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
1;1000128;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 128. Сервиз чайный «Сельские пейзажи». Западная Европа. 1820-е - 1840-е годы.";;"8 блюдец, 8 чашек, 6 тарелочек, 1 большое блюдо, молочник, сахарница, чайник, 2 ведерка с  2 подставками, полоскательница. Фарфор, роспись гризайль, золочение. На дне сахарницы надпись: J:M:PDP 1828 4/12m,  на дне 1-й подставки: MAvP 1847, на дне 2-й подставки: MAP О 84. Высота чайника 21 см, высота чашки 7 см (есть старые склейки)";210;225+000;0;1_128.jpg;;;;;;;;;;;;;
1;1000129;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 129. Тарелка из сервиза Великого князя Константина Николаевича. Императорский фарфоровый завод. Период Николая I. По проекту Солнцева Федора Григорьевича (1801-1892). 1848 год.";;"Фарфор, роспись, золочение. Марка синяя НI под короной. Диаметр 24 см. Сервиз был изготовлен к свадьбе Великого князя Константина Николаевича (1827-1892), сына императора Николая I. Сервиз относится к числу наиболее ярких образцов русско-византийского стиля.  В декоре использованы мотивы древнерусских эмалей.";85;105+000;0;1_129_1.jpg;1_129_2.jpg;;;;;;;;;;;;
1;1000130;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 130. Тарелка «Великая Княгиня Екатерина Михайловна». Императорский фарфоровый завод. Период Н I (1825-1855).";;"Фарфор, крытье, золочение, цировка. Марка кобальтовая подглазурная HI под короной, надглазурно надпись: «Великая Княгиня Екатерина Михайловна». Диаметр 25 см   Великая княгиня Екатерина Михайловна (1827, Санкт-Петербург - 1894, Санкт-Петербург) - дочь Великого князя Михаила Павловича и Великой княгини Елены Павловны, внучка Павла I.";150;165+000;0;1_130_1.jpg;1_130_2.jpg;;;;;;;;;;;;
1;1000131;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 131. «Туфелька». Завод А.Г. Попова. Середина  XIX века.";;"Фарфор, роспись, золочение. Марка АП синяя подглазурная. Длина 9.5 см";3;6+000;0;1_131_1.jpg;1_131_2.jpg;;;;;;;;;;;;
1;1000132;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 132. Фигура «Итальянец с мандолиной». ИФЗ. Период Александра II (1856-1881). По модели А. Шписа.";;"Фарфор, роспись, позолота. Без марки. Высота 33 см.";1;1+200+000;0;1_132.jpg;;;;;;;;;;;;;
1;1000133;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 133. Декоративное блюдо «Ворота перед Красной площадью». Завод Гарднера. 1860-1870-е годы.";;"Фарфор, роспись, позолота. Марка красная надглазурная. Диаметр 38.7 см";1;1+500+000;0;1_133_1.jpg;1_133_2.jpg;;;;;;;;;;;;
1;1000134;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 134. Декоративная ваза. Императорский Фарфоровый завод. Конец ХIХ века.";;"Фарфор, потечная глазурь. На дне остатки марки зеленого цвета под короной, по контуру (возможно А III 1892). Высота 30.5 см.";150;165+000;0;1_134_1.jpg;1_134_2.jpg;;;;;;;;;;;;
1;1000135;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 135. Яйцо пасхальное с изображением герба Российской Империи. Императорский фарфоровый завод. 2-я половина XIX века.";;"Фарфор, крытье, полихромная роспись. Высота 7.5 см";30;36+000;0;1_135.jpg;;;;;;;;;;;;;
1;1000136;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 136. Яйцо пасхальное «Пейзаж». Императорский фарфоровый завод. 2-я половина XIX века.";;"Фарфор, золочение, монохромная надглазурная роспись в резервах. Высота 6 см";30;36+000;0;1_136.jpg;;;;;;;;;;;;;
1;1000137;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 137. Яйцо пасхальное «Ампир». Императорский фарфоровый завод. 2-я половина XIX века.";;"Фарфор, роспись полихромная надглазурная орнаментом в стиле ампир. Высота 6 см";30;36+000;0;1_137.jpg;;;;;;;;;;;;;
1;1000138;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 138. Фигура «Похищение Европы». Мейсен. Германия. По модели Иоганна Иоахима Кендлера (Johann Joachim Kaendler, 1706 – 1775). Конец XIX века.";;"Фарфор, лепка, полихромная надглазурная роспись, золочение.  Марка синяя подглазурная. Высота 22 см, длина основания 18.5 см";80;105+000;0;1_138.jpg;;;;;;;;;;;;;
1;1000139;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 139. Фигура «Спящая девушка». Мейсен. Германия. Конец  XIX – начало ХХ веков.";;"Фарфор, лепка, полихромная надглазурная роспись, золочение. Марка синяя подглазурная, марки «Е. 58» и «43» в тесте. Высота 19 см";55;75+000;0;1_139.jpg;;;;;;;;;;;;;
1;1000140;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 140. Ваза декоративная «Пейзаж с рекой». Гусевской хрустальный завод Ю.С. Нечаева-Мальцова. Россия. 1900 - 1-я половина 1910-х годов.";;"Многослойное стекло, выдувание, травление, гравировка, шлифовка. В нижней части тулова протравлена кислотой сигнатура завода «ю.с.НМнкъ ГусьХруст.» (Ю.С. Нечаев-Мальцев Гусь-Хрустальный).  Высота 41 см Ваза конической формы выполнена из двухслойного – бесцветного (нижний слой) и лилового (верхний слой) стекла. Художественное оформление вазы позволяет отнести ее к произведениям эпохи модерна конца XIX – начала XX вв. Ваза изготовлена на Гусевском хрустальном заводе Ю.С.Нечаева-Мальцова. Вазы, выполненные из многослойного стекла и декорированные в стиле «Галле», составляли одно из направлений в деятельности Гусевского завода. Подобные декоративные хрустальные изделия нравились императрице Александре Федоровне. Поэтому освоение новой технологии художественной обработки хрустальных предметов на Гусевском заводе в начале 1900-х гг. было закономерно. Произведения из цветного многослойного стекла, выполненные в «стиле Галле», имеющие заводское клеймо, являются большой редкостью.";1;1+200+000;0;1_140.jpg;;;;;;;;;;;;;
1;1000141;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 141. Ваза декоративная «Цветущая ветка». Императорский Стеклянный завод. Период Н II. 1900 - 1-я половина 1910-х годов.";;"Многослойное стекло, выдувание, травление, гравировка, шлифовка. В нижней части тулова резная марка «Н II» под императорской короной. Высота 46 см Ваза с изображением ветки с цветами выполнена на Императорском стеклянном заводе, в Петербурге. Вазы из многослойного хрусталя, созданные мастерами Императорского стеклянного завода  «по способу Галле», украшали личные апартаменты императрицы Александры Федоровны в Зимнем и Александровском дворцах. Декоративные вазы из многослойного стекла изготавливались на Императорском стеклянном заводе только по Высочайшим заказам, они включались в число ежегодных подношений Императорскому Двору к праздникам Св.Рождества и Св.Пасхи. Как правило, хрустальные вазы выполнялись в единичных экземплярах и впоследствии не копировались.";1;1+200+000;0;1_141.jpg;;;;;;;;;;;;;
1;1000142;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 142. Парные вазы для цветов «Маки». Фирма Legras. Франция. Начало ХХ века.";;"Многослойное стекло, роспись, подпись «Legras». Модерн. Высота 32 см";30;36+000;0;1_142.jpg;;;;;;;;;;;;;
1;1000143;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 143. Парные фигуры «Девушки». Стеллецкий Дмитрий Семенович (1875-1947). Санкт-Петербург. Первая четверть ХХ века.";;"Керамика, роспись. На основаниях обеих фигур подпись по сырой массе: «Stelletski №12». Высота 20 см и 19.5 см    Стеллецкий Дмитрий Семенович – скульптор и живописец. Учился в Высшем художественном училище при Академии художеств (1896-1903) у Залемана и В.А.Беклемишева. Жил и работал в Петербурге (1904-1913), затем во Франции. Стеллецкий много путешествовал по древнерусским городам, изучал памятники старины. Древнерусское искусство оказало сильное влияние на его скульптурные произведения, на их цветовое решение. В России скульптор участвовал на выставках Нового общества художников, Союза русских художников, «Мир искусства». Исследуемые статуэтки относятся к числу мало известных декоративных произведений Стеллецкого. Их художественное решение находит аналогии с декоративной композицией работы Д.С.Стеллецкого из музейной коллекции. В частности, в собрании Государственного Русского музея имеется настольное украшение, состоящее из плоской овальной вазы с женскими полуфигурами и 4-х статуэток в виде сидящих и полулежащих женских фигур. Настольное украшение было выполнено из подцвеченного гипса скульптором Д.С.Стеллецким в 1912 году. Представленные две статуэтки работы Д.С.Стеллецкого имеют стилистическое сходство с экспонатом из Русского музея, относятся к числу редких, мало известных работ скульптора.";360;450+000;0;1_143.jpg;;;;;;;;;;;;;
1;1000144;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 144. Конфетница. Санкт-Петербург. 1828 год.";;"Серебро 84 пробы, литье, чеканка, золочение. Клейма: 84, герб С.- Петербурга, МК (пробирер М. Карпинский), именник мастера «Werpen..« (неизвестный мастер), 1828. Размер 13х17х12.5 см. Вес 315.39 гр.";57;75+000;0;1_144.jpg;;;;;;;;;;;;;
1;1000145;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 145. Футляр «Пейзажи Санкт-Петербурга». Москва. Вторая четверть XIX века.";;"Серебро 84 пробы, гравировка, чернение, золочение.  Клейма: 84, герб Москвы, именник мастера Д·Л. Высота 12 см. Вес 190.5 гр.";350;375+000;0;1_145_1.jpg;1_145_2.jpg;;;;;;;;;;;;
1;1000146;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 146. Настольный календарь с передвижными указателями месяцев, дней недели и чисел. Фирма Сазикова. Санкт-Петербург. 1874 год.";;"Серебро 84 пробы, литье, чеканка, гравировка. Клейма: 84, герб Санкт-Петербурга, «Сазиковъ», двуглавый орел (знак поставщика Императорского двора), ИЕ (неизвестный пробирер 1870-1891гг. СПб). Высота 15 см, вес 281.16 гр.";150;165+000;0;1_146_1.jpg;1_146_2.jpg;1_146_3.jpg;;;;;;;;;;;
1;1000147;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 147. Солонка с ложечкой. Мастерская Любавина. Санкт-Петербург. Последняя четверть XIX века.";;"Серебро 84 пробы, литье, чеканка. Клейма: 84, герб Санкт-Петербурга, «Любавинъ», двуглавый орел (знак поставщика Императорского двора). Размер солонки 5.5х10.5х10.5 см, длина ложечки 8 см. Вес 165.29 гр.";75;90+000;0;1_147.jpg;;;;;;;;;;;;;
1;1000148;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 148. Набор сервировочный: чайник, кофейник, сахарница и сливочник. Санкт-Петербург. 1873 год.";;"Серебро 84 пробы, золочение, костяные вставки. Клейма: 84, герб Петербурга, ПК 1873, именник мастера J.H. (Йоган Хеймойн). Высота кофейника 21.5 см. Высота сахарницы 12 см. Общий вес 2361.61 гр.";150;180+000;0;1_148.jpg;;;;;;;;;;;;;
6;1002902;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 148. Фарфоровый пласт «Девушка с колесной лирой»";;"Фарфор, роспись, подпись: «Liebmann»(?), Германия, Тюрингия, фарфоровая мануфактура Lichte, к. XIX - н. ХХ вв., марка синяя периода 1882-1915 гг. (Gebr.Heubach). Овал 18х13,5 см. В бронзовой рамке с бархатным паспарту.";2000;3000;0;;;;;;;;;;;;;;
6;1002903;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 149. Икона «Св.Евтихий»";;"Императорский фарфоровый завод. Период Николая I (1825-1855). Фарфор, роспись. Марка синяя «НI» под короной, овал 20,5х15,5 см";8000;10000;0;;;;;;;;;;;;;;
1;1000149;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 149. Кружка пивная «Крестьяне возвращаются с сенокоса». Фирма  П.Овчинникова. Москва. 1873 год.";;"Серебро 84 пробы, литье, чеканка, рельеф, золочение.  Дарственная надпись 1930-го года. Клейма: 84, герб Москвы, «П.Овчинников», двуглавый орел (знак поставщика Императорского двора), 1873, ВС (пробирер В.Савинков, Москва). Высота 18.5 см.  Вес 772.45 гр.   Подобная кружка представлена в собрании Государственного Исторического музея г. Москвы.";600;660+000;0;1_149_1.jpg;1_149_2.jpg;;;;;;;;;;;;
1;1000150;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 150. Стакан для карандашей в виде бочки стоящей на четырех черепахах и украшенной якорем. Москва. 1880-е годы.";;"Серебро 84 пробы. Клейма: 84, герб Москвы, именник мастера - RM (неизвестный мастер). Высота 10.5 см. Вес 286.22 гр.";75;90+000;0;1_150.jpg;;;;;;;;;;;;;
6;1002904;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 150. Фарфоровый пласт «Цветы»";;"Фарфор, роспись, Франция, 1883 г., подпись и дата: «Gevion 1883». Диаметр 23 см";1200;1600;0;;;;;;;;;;;;;;
6;1002905;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 151. Arnould de Cool Delphine (1830-?) Фарфоровый пласт «Сатир и Нимфа»";;"Фарфор, роспись, Франция, 1874 г., подпись и дата: «Delphine de Cool 1874», 44,2х26,2 см";9000;12000;0;;;;;;;;;;;;;;
1;1000151;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 151. Парные подсвечники. Россия. Москва. Шанкс Джемс-Стюарт. 1880-е годы.";;"Серебро 84 пр., стекло, гранение, полировка, основание яшма. Фирма S&Co (Шанкс Джемс-Стюарт - владелец мастерской ювелирных изделий и торгового дома, работал с фирмой Болин). Клейма:  S&Co, 84, герб  Москвы. Высота 25 см. Общий вес 2127.16 гр. В 1852 году  англичанин Джеймс-Стюарт Шанкс и Андрей Болин основали фирму «Английский магазин. Шанкс и Болин». В 1880-х годах Шанкс основал собственную мастерскую, выпускавшую, помимо прочего, изящные украшения, не уступавшие по качеству произведениям ведущих московских фирм, и разного рода серебряные изделия.";90;120+000;0;1_151.jpg;;;;;;;;;;;;;
1;1000152;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 152. Брошь в виде двух сплетенных змей в оригинальной коробке. Фирма К. Болин. Санкт-Петербург. Конец XIX века.";;"Золото 56 пробы, сапфир, 4 бриллианта. Клейма: 56, «К.Болин», герб Петербурга, именник мастера «KI» (неизвестный мастер). Размер 2х2 см. Вес 6,48 гр.";90;120+000;0;1_152_3.jpg;1_152_2.jpg;1_152_1.jpg;;;;;;;;;;;
6;1002906;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 152. Парные вазы-ароматницы «Пасторальные сцены». Германия. КПМ. Конец XIX - начало ХХ вв.";;"Фарфор, роспись, золочение, марка: синий скипетр. Высота 35,5 см (незначительные сколы)";2500;3500;0;;;;;;;;;;;;;;
6;1002907;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 153. Блюдо «Воркующие голуби». Франция. 2-я половина XIX в.";;"Фарфор, крытье, роспись, золочение, бронза, патинирование. Монограмма золотом: «LA». Диаметр 32 см";1500;2000;0;;;;;;;;;;;;;;
1;1000153;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 153. Расческа для усов. Фирма К. Фаберже. Мастер Август Фредерик Хольминг. Санкт-Петербург. Конец XIX века.";;"Золото 72 пробы, 12 бриллиантов огранки роза, 5 сапфиров, гравировка, канфарение, гребень - черепаха. Клейма: 72, герб Петербурга, именник мастера «А.Н.». Длина 7 см. Общий вес 21.65 гр.";540;600+000;0;1_153.jpg;;;;;;;;;;;;;
6;1002908;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 154. Вазы парные «Жанровые сцены». Россия. Завод Гарднера. 1830-1840-е гг.";;"Фарфор, роспись, золочение, цировка (с реставрацией). На основаниях обеих ваз в тесте марка: «С». Высота 42,5 см";8000;10000;0;;;;;;;;;;;;;;
1;1000154;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 154. Чашка для шоколада с блюдцем и ложечкой. 1899-1908 годы";;"Серебро 84 пробы, золочение, гильошированная красная эмаль, отделка орнаментами  из белой эмали. На всех предметах  Российское таможенное клеймо усеченно-овальной формы: 84, женская головка в кокошнике влево, буква «р». Высота чашки 4.5 см, диаметр блюдца 9.5 см, длина ложки 9 см. Общий вес 173.24 гр.";24;30+000;0;1_154.jpg;;;;;;;;;;;;;
6;1002909;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 155. Ваза «Зеленое яблоко». Россия. Никольский завод Бахметевых. 1860-е гг.";;"Светло-зеленое стекло «зеленое яблоко», орнамент из синего и красного стекла, роспись золотом. Высота 35,5 см. «…окрашенные предметы, с узорами, с живописью и разными украшениями стоят выше всех…и являются ближайшим конкурентом ИСЗ» - сказано в Описании Всероссийских мануфактурных выставок 1861 г. о Никольском заводе Бахметевых. Именно на Бахметевском предприятии в эти годы получает развитие декор в виде мелких цветных стеклянных капель, имитирующих драгоценные камни.";950;1300;0;;;;;;;;;;;;;;
1;1000155;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 155. Мушечница. Фирма К.Фаберже. Мастер Генрих Вигстрем. Начало ХХ века.";;"Серебро 88 пробы, золото 56 пр., гильошированная эмаль, сапфир-кабашон. Клейма: 88, 56, именник мастера «H.W». Диаметр 3,8 см. Вес 30.67 гр.";240;300+000;0;1_155.jpg;;;;;;;;;;;;;
6;1002910;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 156. Ваза «Голубые цветы». Императорский фарфоровый завод. Период Николая II. 1912 г.";;"Фарфор, роспись. Марка зеленая «HII» под короной, «1912». Высота 30,5 см (незначительная реставрация на горлышке)";2000;2500;0;;;;;;;;;;;;;;
1;1000156;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 156. Подставка для меню. Фирма К. Фаберже. Мастер Андреас Неваляйнен. Санкт-Петербург. Начало ХХ века.";;"Серебро 88 пробы, гильошированная эмаль, кость. Клейма: 88, женская голова в кокошнике влево, «ЯЛ» (пробирер Я.Ляпунов, Санкт-Петербург), именник мастера «A.N». Инвентарный №10758. Размер 4.5х9.3 см. Вес 65.63 гр.";450;510+000;0;1_156_2.jpg;1_156_1.jpg;;;;;;;;;;;;
6;1002911;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 157. Вазочка. XIX в.";;"Цветное стекло. Высота 22,8 см";3000;5000;0;;;;;;;;;;;;;;
1;1000157;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 157. Термометр со шкалой Reamur. Фирма К.Фаберже. Мастер Виктор Арне. Санкт-Петербург. Начало ХХ века.";;"Серебро 88 пробы, золочение, голубая гильошированная эмаль, кость. Клейма: 88, женская голова в кокошнике влево, ЯЛ (пробирер Яков Ляпунов), именник мастера «ВА». Инвентарный №3721. Размер 20.5х5.8 см. Вес 274.33 гр.";1;1+200+000;0;1_157_2.jpg;1_157_1.jpg;;;;;;;;;;;;
1;1000158;;"2011-01-01 00:00:00";"2011-02-01 00:00:00";"2010-11-14 12:00:00";"2010-11-14 17:00:00";"Лот 158. Письменный кабинетный прибор из 7-ми предметов (чернильница, пресс-папье, блокнот, карандаш, нож для бумаг, ручка с пером, перочистка). Россия. Конец XIX - начало ХХ веков. Серебро 84 пробы. Чернильница: именник мастера PJS (неизвестный мастер, СПб), пробирное клеймо ЯЛ (Яков Ляпунов, СПб), 1890-1908гг., высота 8.8 см, пресс-папье, нож для бумаг: именник мастера ИФ (неизвестный мастер, СПб), пробирное клеймо ЯЛ (Яков Ляпунов, СПб), 1890-1908гг., размер пресс-папье 8х13.5х6.7 см, длина ножа 20.5 см, блокнот: именник мастера ИП (И.Прокофьев, Москва), пробирное клеймо ИЛ (Иван Лебедкин, Москва), размер 4.5х15.5х 10.5 см, ручка с выдвижным карандашом : 84, длина 15.7 см, с карандашом 20.2 см";;"перочистка: пробирное клеймо ЯЛ (Яков Ляпунов, СПб), длина 12.5 см. Размер основания 12.7х24.5х24 см. Общий вес 1964.10 гр.";175;195+000;0;1_158.jpg;;;;;;;;;;;;;
6;1002912;;"2013-04-09 19:12:00";"2013-10-31 23:18:00";"2013-05-19 12:00:00";"2013-05-19 15:00:00";"Лот 158. Яйцо пасхальное «Герб Российской Империи» Россия. Конец XIX - начало ХХ вв.";;"Фарфор, роспись, рельефное золочение. Высота 10 см";1500;2500;0;;;;;;;;;;;;;;
